SPR400_DPL;SPR400_Effort;KistlerKBeam_8396A050CTTA00_5506138_X;KistlerKBeam_8396A050CTTA00_5506138_Y;KistlerKBeam_8396A050CTTA00_5506138_Z;Laser_Point_uEpsilon_OptNCDT_1401_1;Laser_Point_uEpsilon_OptNCDT_1401_2;Laser_Point_uEpsilon_OptNCDT_1401_3;DMMC_6300kN_ForgeAddicctt
0;1,333939447;-0,84358266;0,751488093;-0,172503401;60;134,0952293;125,3247496;1007,943031
0;-3,73664961;-0,842372705;0,755877169;-0,16445383;60;133,9886299;125,3329509;1007,407606
0;2,430815851;-0,820190179;0,72714867;-0,167673658;60;134,1116292;125,1238165;1007,123502
0;0,631150428;-0,868185098;0,750690079;-0,146342296;60;133,9968299;125,4600719;1008,117864
0;1,143463915;-0,82583664;0,762660287;-0,163246394;60;134,0132298;124,9761922;1007,953958
0;-4,8006849;-0,827853233;0,738320864;-0,162843916;60;133,8902305;125,2714408;1007,407606
0;-1,871303604;-0,854068945;0,744704975;-0,155196824;60;133,9148304;125,193528;1007,790052
0;2,338862136;-0,793571147;0,721163566;-0,160026566;60;133,8861306;125,4231658;1010,062879
0;6,660687573;-0,845195935;0,722360587;-0,130243154;60;133,9107304;125,1074138;1009,964536
0;1,83311672;-0,850439077;0,777423544;-0,155196824;60;133,9435302;125,3903604;1008,39104
0;3,862666647;-0,848825803;0,729542712;-0,151574517;60;133,9394302;125,0910111;1008,019521
0;-3,52646979;-0,83470965;0,727547677;-0,143122467;60;133,9599301;125,1197158;1009,461891
0;-2,633205524;-0,795991059;0,73752285;-0,14231751;60;134,1649289;125,1402192;1005,987089
0;0,828194074;-0,808090619;0,735128809;-0,145939817;60;133,9189304;125,1402192;1008,937393
0;-2,495275007;-0,816963629;0,717971511;-0,138292725;60;133,9271303;125,2099307;1008,052302
0;-1,221059689;-0,829466508;0,731537746;-0,139902639;60;134,1977287;124,9269841;1008,150645
0;3,245263069;-0,803250795;0,741512919;-0,148757167;60;134,1772288;124,9269841;1010,72943
0;-2,311367649;-0,839952793;0,716375483;-0,123803497;60;133,8615307;125,3083469;1008,019521
0;-1,726804959;-0,829466508;0,729941719;-0,15076956;60;134,0460296;124,9638902;1009,090372
0;-2,882794074;-0,842372705;0,740315899;-0,175723229;60;133,97223;125,1607226;1007,855615
0;-4,603641333;-0,832289738;0,733532781;-0,156404259;60;133,9927299;125,1689239;1005,560934
0;-4,340916574;-0,787118049;0,738719871;-0,153184431;60;134,0378296;125,533884;1006,424171
0;0,992397115;-0,811317168;0,719966546;-0,144329903;60;134,0378296;124,9187828;1008,052302
0;3,002242522;-0,824223365;0,753483127;-0,139500161;60;134,1116292;125,3370516;1011,527104
0;4,716522717;-0,803654114;0,72196158;-0,158014173;60;134,0337297;125,0869104;1010,510889
0;4,801908328;-0,853665627;0,73752285;-0,139902639;60;133,812331;125,2796422;1009,98639
0;1,944774797;-0,842776023;0,740315899;-0,144329903;60;133,98043;124,9802929;1006,653639
0;-8,544512218;-0,820593497;0,721562573;-0,194639719;60;134,1895287;125,1238165;1010,248639
0;5,780558842;-0,820190179;0,729542712;-0,166063744;60;133,816431;125,1894273;1007,932104
0;3,757576674;-0,821803453;0,769443405;-0,156404259;60;134,0583295;125,2099307;1007,888396
0;0,493219878;-0,839146155;0,726749663;-0,152781952;60;134,2387284;125,0130983;1010,816846
0;-1,667691876;-0,810107212;0,729542712;-0,125413411;60;133,98453;125,4969779;1005,506298
0;-0,419748963;-0,844389298;0,74270994;-0,133060504;60;134,0747294;124,9802929;1005,801329
0;0,361857451;-0,83188642;0,725951649;-0,144732382;60;134,1608289;125,3780584;1008,172499
0;3,987460991;-0,832289738;0,715178463;-0,166466223;60;134,0583295;125,029501;1007,768198
0;-6,455850763;-0,851245715;0,717572504;-0,106094441;60;133,8820306;125,2304341;1007,899323
0;-7,145503157;-0,847212528;0,743507954;-0,171295965;60;133,8533308;125,6651056;1008,587727
0;-1,345853978;-0,86455523;0,747498023;-0,134267939;60;133,9312303;125,2304341;1007,549657
0;3,297808053;-0,827046596;0,735128809;-0,196652112;60;134,1116292;124,9433868;1005,560934
0;-1,825326762;-0,845599254;0,719966546;-0,18618767;60;134,1239291;124,9720915;1006,883107
0;-0,170160365;-0,847615847;0,747099016;-0,166868701;60;134,0378296;125,193528;1012,54332
0;1,576959959;-0,81091385;0,74670001;-0,164856308;60;133,97223;124,9925949;1009,123153
0;-0,964902987;-0,841162749;0,714779456;-0,143927424;60;134,0296297;125,1484206;1010,969825
0;-1,799054281;-0,869395054;0,738320864;-0,154391867;60;133,9681301;125,1361185;1011,166512
