SPR400_DPL;SPR400_Effort;KistlerKBeam_8396A050CTTA00_5506138_X;KistlerKBeam_8396A050CTTA00_5506138_Y;KistlerKBeam_8396A050CTTA00_5506138_Z;Laser_Point_uEpsilon_OptNCDT_1401_1;Laser_Point_uEpsilon_OptNCDT_1401_2;Laser_Point_uEpsilon_OptNCDT_1401_3;DMMC_6300kN_ForgeAddicctt
0;-0,203000971;-0,817770267;0,726749663;-0,136280332;60;260;260;1003,965584
0;-0,643065072;-0,802040839;0,71557747;-0,16445383;60;260;260;1005,976162
0;1,366780057;-0,832289738;0,741512919;-0,154391867;60;260;260;1006,282119
0;1,025237724;-0,822610091;0,728345691;-0,165258787;60;260;260;1004,074854
0;-3,789194564;-0,820593497;0,718769525;-0,178540578;60;260;260;1008,773487
0;1,767435498;-0,83188642;0,739517885;-0,162038959;60;260;260;1010,215858
0;-3,657832178;-0,837129562;0,721163566;-0,181760407;60;260;260;1007,276481
0;-0,564247622;-0,80486407;0,737921857;-0,188602542;60;260;260;1008,030448
0;-4,96488787;-0,844792616;0,720365552;-0,143122467;60;260;260;1005,921526
0;-0,62992883;-0,81978686;0,7518871;-0,179345535;60;260;260;1006,172849
0;-0,4000446;-0,817366948;0,729941719;-0,170893486;60;260;260;1006,708274
0;-3,014156468;-0,861732;0,729542712;-0,139500161;60;260;260;1007,014232
0;2,943129417;-0,823013409;0,747498023;-0,160429045;60;260;260;1010,041025
0;-0,99117547;-0,841969386;0,725951649;-0,18618767;60;260;260;1009,418183
0;-1,884439844;-0,829466508;0,749094051;-0,140305118;60;260;260;1006,282119
0;-6,324488399;-0,817366948;0,72196158;-0,196652112;60;260;260;1009,888047
0;-5,890992591;-0,810510531;0,730739732;-0,163246394;60;260;260;1008,904612
0;-2,403321328;-0,860925362;0,749493058;-0,163246394;60;260;260;1007,637074
0;2,851175698;-0,835112969;0,757872204;-0,186992627;60;260;260;1009,374475
0;0,25676751;-0,816156992;0,709991373;-0,174918272;60;260;260;1006,904961
0;1,819980475;-0,837532881;0,758670218;-0,194639719;60;260;260;1006,806618
0;-4,872934207;-0,793974466;0,727547677;-0,188200063;60;260;260;1009,068518
0;-7,290001751;-0,829869826;0,731936753;-0,162038959;60;260;260;1010,980752
0;-0,932062384;-0,816560311;0,762660287;-0,167673658;60;260;260;1007,003305
0;-0,32779527;-0,848019166;0,74670001;-0,171295965;60;260;260;1008,325478
0;0,861034682;-0,833903013;0,759867239;-0,144732382;60;260;260;1006,063578
0;-1,142242243;-0,802444158;0,764256315;-0,149159646;60;260;260;1007,604293
0;-1,358990219;-0,822610091;0,734330795;-0,183370321;60;260;260;1009,341694
0;-2,882794074;-0,845195935;0,725552642;-0,173710836;60;260;260;1007,079794
0;-3,874580115;-0,847212528;0,757872204;-0,153184431;60;260;260;1007,757271
0;-3,973101903;-0,820190179;0,701612228;-0,181760407;60;260;260;1006,992378
0;0,342153087;-0,861328681;0,710789387;-0,157611695;60;260;260;1003,113274
0;-0,314659028;-0,821400135;0,73752285;-0,176930664;60;260;260;1008,063229
0;0,854466561;-0,805670707;0,745502989;-0,164856308;60;260;260;1008,675144
0;-0,524838897;-0,850439077;0,73233576;-0,163246394;60;260;260;1007,560584
0;6,949685085;-0,831079782;0,739118878;-0,169283572;60;260;260;1007,888396
0;-6,160285443;-0,803654114;0,725951649;-0,157209216;60;260;260;1008,478457
0;-0,951766746;-0,859715406;0,70520329;-0,172100922;60;260;260;1006,489733
0;-5,661108445;-0,803654114;0,767049364;-0,158014173;60;260;260;1005,418882
0;-1,358990219;-0,830676464;0,71677449;-0,170088529;60;260;260;1008,784414
0;-1,391830822;-0,824626684;0,7115874;-0,176930664;60;260;260;1007,396679
0;3,192718086;-0,827449914;0,768645391;-0,162441437;60;260;260;1005,910599
0;6,200918823;-0,83470965;0,697223152;-0,199066983;60;260;260;1007,112575
