Effort;Pression 1;pression2;position
-95,08489608;34,27428137;1,652162621;1,35
-94,98242961;34,19832419;1,642983505;1,35
-93,10013143;34,27600245;1,75364922;1,35
-95,15655514;34,24634244;1,643212983;1,35
-95,14810462;34,27342083;1,648777822;1,35
-94,85724138;34,26906075;1,662775973;1,35
-95,28805974;34,2605127;1,639197119;1,35
-92,82363236;34,26854442;1,766327874;1,35
-95,53192705;34,27674826;1,629845895;1,35
-95,55345781;34,26831494;1,62714953;1,35
-95,22673063;34,2830589;1,646597782;1,35
-98,32129169;34,27709247;1,487741708;1,35
-95,23750462;34,27990358;1,645450392;1,35
-95,60003724;34,28386207;1,627723225;1,35
-95,23427242;34,27147026;1,644016155;1,35
-95,48050105;34,27502717;1,632140674;1,35
-95,2721879;34,27651878;1,643040874;1,35
-95,38921475;34,27227344;1,636271276;1,35
-95,208525;34,26636438;1,644360372;1,35
-95,20751644;34,26579069;1,644303003;1,35
-95,00350601;34,27267502;1,656006375;1,35
-95,26944105;34,26791336;1,641549268;1,35
-95,23928077;34,2700934;1,64349983;1,35
-95,0706696;34,27560087;1,653137902;1,35
-95,32448821;34,27726458;1,640516617;1,35
-95,07482774;34,27066709;1,651990512;1,35
-95,27428419;34,27617456;1,642868766;1,35
-93,0695753;34,26688071;1,753477112;1,35
-95,41662818;34,26148798;1,632829108;1,35
-95,17448884;34,26326643;1,645507762;1,35
-94,47855811;34,26923286;1,682109486;1,35
-95,33606078;34,27129816;1,638795533;1,35
-92,57383764;34,27915777;1,781071829;1,35
-95,09663043;34,2620043;1,649236777;1,35
-95,13706214;34,29223801;1,652908424;1,35
-95,25527653;34,26561858;1,641836115;1,35
-98,06646108;34,25942268;1,49737978;1,35
-95,25709055;34,29424595;1,647171476;1,35
-95,88043972;34,26997866;1,61079923;1,35
-95,22947404;34,27623193;1,645163545;1,35
-95,29731573;34,26148798;1,638910272;1,35
-95,22411114;34,28265731;1,646655151;1,35
-95,11424401;34,26946233;1,649753103;1,35
-95,05768574;34,27634667;1,653941074;1,35
-95,20474206;34,26504488;1,644303003;1,35
-95,02906066;34,31403841;1,662546495;1,35
-95,05815387;34,25529207;1,649925211;1,35
-95,35938492;34,34897642;1,652334729;1,35
-95,07409455;34,24777667;1,647687802;1,35
-95,10181089;34,26309432;1,649179408;1,35
-94,91286683;34,30095817;1,665988664;1,35
-95,09184582;34,25345625;1,64785991;1,35
-93,76041506;34,36090927;1,736094161;1,35
-95,32168629;34,24685876;1,634894409;1,35
-95,48321693;34,36985891;1,649982581;1,35
-94,67071716;34,25643946;1,669889788;1,35
-95,34043234;34,30394139;1,644761958;1,35
-92,64886659;34,2578737;1,773212211;1,35
-95,15878567;34,22878738;1,639770814;1,35
-94,86388821;34,25965215;1,660653303;1,35
-94,75328445;34,17061473;1,649408886;1,35
-98,28233667;34,28265731;1,49078229;1,35
-95,09335693;34,25598051;1,648261496;1,35
-95,71652022;34,22379623;1,610397643;1,35
-95,06972644;34,26808547;1,651761034;1,35
-94,9015593;34,16327144;1,640459248;1,35
-95,24830614;34,26888864;1,642811396;1,35
-94,65374039;34,15868188;1,65221999;1,35
-95,17991025;34,27531402;1,647515693;1,35
-95,04866381;34,19918473;1,639770814;1,35
-95,06202287;34,26722492;1,651990512;1,35
-95,11944856;34,24726035;1,645278284;1,35
-94,89426535;34,25420205;1,658071676;1,35
-94,89834087;34,25408731;1,657842198;1,35
-95,18987533;34,26619227;1,645278284;1,35
-94,93698954;34,26326643;1,657612721;1,35
-95,11654337;34,24163814;1,644360372;1,35
-93,26479788;34,25672631;1,741601631;1,35
-95,45352478;34,25718527;1,630132743;1,35
-95,06833925;34,25833266;1,649982581;1,35
-94,97867764;34,26085691;1,655031094;1,35
-95,36872008;34,27342083;1,637533405;1,35
-92,82593862;34,25282519;1,763229922;1,35
-95,09367017;34,25334151;1,647745171;1,35
-94,29480827;34,25735737;1,689223301;1,35
-95,16022105;34,26699545;1,646941998;1,35
-98,18318156;34,26992129;1,493421286;1,35
