SPR400_DPL;SPR400_Effort;KistlerKBeam_8396A050CTTA00_5506138_X;KistlerKBeam_8396A050CTTA00_5506138_Y;KistlerKBeam_8396A050CTTA00_5506138_Z;Laser_Point_uEpsilon_OptNCDT_1401_1;Laser_Point_uEpsilon_OptNCDT_1401_2;Laser_Point_uEpsilon_OptNCDT_1401_3;DMMC_6300kN_ForgeAddicctt
0;3,416034268;-0,831483101;0,717173497;-0,159624088;60;260;260;1003,86724
0;3,796985413;-0,835516287;0,721562573;-0,154794345;60;260;260;1006,39139
0;-0,130751639;-0,811720487;0,786999712;-0,162038959;60;260;260;1003,528502
0;1,018669602;-0,817366948;0,731138739;-0,156806738;60;260;260;1006,992378
0;5,668900724;-0,869798372;0,724355622;-0,174918272;60;260;260;1004,435447
0;7,468567002;-0,856892176;0,74670001;-0,15881913;60;260;260;1002,7199
0;4,059710349;-0,833499694;0,725951649;-0,162038959;60;260;260;1004,730478
0;3,90864351;-0,856085539;0,729542712;-0,169686051;60;260;260;1005,987089
0;-0,189864729;-0,861732;0,740714906;-0,155196824;60;260;260;1004,173198
0;-2,140596528;-0,84680921;0,752286107;-0,163648873;60;260;260;1005,550007
0;-2,797408518;-0,818980223;0,734330795;-0,156806738;60;260;260;1008,314551
0;-8,124152699;-0,850035759;0,744704975;-0,169686051;60;260;260;999,9772097
0;2,437383973;-0,829466508;0,724355622;-0,205104161;60;260;260;1003,692408
0;8,092538965;-0,837936199;0,702410242;-0,138695203;60;260;260;1001,987787
0;2,614723282;-0,848422484;0,735128809;-0,161234002;60;260;260;1007,505949
0;5,399607624;-0,837936199;0,729941719;-0,166063744;60;260;260;1003,561283
0;5,826535714;-0,821803453;0,735926822;-0,171698443;60;260;260;1002,708973
0;4,177936572;-0,826239958;0,719567539;-0,14513486;60;260;260;1008,172499
0;0,736240373;-0,812527124;0,702809249;-0,172100922;60;260;260;1000,490781
0;-1,996097886;-0,836726243;0,710789387;-0,148757167;60;260;260;1000,82952
0;0,112268843;-0,811317168;0,762660287;-0,147549731;60;260;260;1004,632134
0;5,274813262;-0,831483101;0,708794352;-0,189809977;60;260;260;1003,255326
0;-2,469002527;-0,824626684;0,733931788;-0,166868701;60;260;260;1000,206678
0;-6,639758071;-0,877058108;0,760266246;-0,16445383;60;260;260;1002,90566
0;0,046587631;-0,831079782;0,731537746;-0,156001781;60;260;260;1003,364596
0;-2,304799529;-0,874234878;0,725153635;-0,15076956;60;260;260;1004,31525
0;-3,053565186;-0,84680921;0,755478162;-0,153184431;60;260;260;1000,020918
0;-0,840108694;-0,837129562;0,750690079;-0,184980235;60;260;260;1002,818243
0;4,539183374;-0,844792616;0,715976476;-0,162038959;60;260;260;1005,386101
0;5,274813262;-0,81978686;0,775029503;-0,123803497;60;260;260;1004,850675
0;5,281381386;-0,812930443;0,729542712;-0,211946295;60;260;260;999,638471
0;-4,413165883;-0,826643277;0,733133774;-0,166063744;60;260;260;1004,402666
0;-0,446021446;-0,840356111;0,717971511;-0,159624088;60;260;260;1002,260964
0;-0,833540574;-0,84963244;0,730739732;-0,15881913;60;260;260;1001,616268
0;0,93328402;-0,820996816;0,725552642;-0,169283572;60;260;260;1004,380812
0;-2,790840398;-0,823416728;0,752286107;-0,155599302;60;260;260;1002,7199
0;1,41275691;-0,82583664;0,73233576;-0,181760407;60;260;260;1002,271891
0;-1,115969761;-0,860925362;0,731537746;-0,177735621;60;260;260;1002,818243
0;3,232126824;-0,850035759;0,765054329;-0,151574517;60;260;260;1004,31525
0;1,668913667;-0,860925362;0,733532781;-0,18900502;60;260;260;1003,09142
0;2,811766962;-0,84075943;0,726749663;-0,1781381;60;260;260;1005,702985
0;4,125391584;-0,856892176;0,773433475;-0,176930664;60;260;260;1006,588077
0;-3,329426207;-0,816560311;0,753882134;-0,184577756;60;260;260;1005,331466
0;-0,26211406;-0,835919606;0,725951649;-0,162441437;60;260;260;1004,118563
0;2,535905811;-0,827046596;0,734729802;-0,164856308;60;260;260;1006,609931
0;4,67054585;-0,794377785;0,721562573;-0,18900502;60;260;260;1004,369885
0;2,135250342;-0,827853233;0,74670001;-0,166063744;60;260;260;1006,20563
0;-1,75307744;-0,847615847;0,748296037;-0,185785192;60;260;260;1005,003654
0;1,215713254;-0,821400135;0,775827517;-0,209531424;60;260;260;1002,271891
0;2,365134626;-0,823416728;0,756276176;-0,176528186;60;260;260;1000,774885
0;-1,923848565;-0,817366948;0,714380449;-0,143927424;60;260;260;1004,555645
0;-3,270313131;-0,857295494;0,751089086;-0,16445383;60;260;260;1006,456952
0;-0,774427487;-0,841162749;0,709991373;-0,160026566;60;260;260;1002,621556
