Effort;Pression 1;pression2;position
-95,82565761;32,70998792;1,317813326;29,03
-95,26524505;32,77114378;1,357971958;29,03
-95,69903056;32,70832421;1,32395186;29,03
-95,845574;32,78009342;1,330090393;29,03
-97,5441189;32,73138673;1,234283372;29,03
-94,2593677;32,68531905;1,392967337;29,03
-94,80902005;32,7265677;1,372773282;29,03
-95,30228278;32,6679361;1,336515775;29,03
-95,7561499;32,70310358;1,320050735;29,03
-92,06105781;32,81239243;1,529105099;29,03
-95,11862244;32,70086617;1,352120271;29,03
-95,55612894;32,73677947;1,336630513;29,03
-93,44716052;32,68302427;1,433929141;29,03
-96,0121302;32,67872156;1,302380937;29,03
-92,59781579;32,67407463;1,47552201;29,03
-94,40491291;32,61521355;1,372256957;29,03
-95,56329553;32,71268429;1,331696739;29,03
-95,84328151;32,68870385;1,312879551;29,03
-98,31061408;32,70505415;1,190223616;29,03
-95,55183311;32,70597206;1,331008305;29,03
-95,9488184;32,74188535;1,317583848;29,03
-95,9795845;32,77315171;1,321943928;29,03
-95,43944287;32,69300656;1,334278365;29,03
-94,7241224;32,72008495;1,375871234;29,03
-95,3660524;32,72501872;1,344088545;29,03
-94,99693146;32,73018198;1,363881014;29,03
-95,26557894;32,72978039;1,35011234;29,03
-96,22659795;32,82472687;1,319132824;29,03
-95,74946521;32,7491139;1,329115112;29,03
-94,62695687;32,75387557;1,38723039;29,03
-95,35103077;32,81962099;1,362790994;29,03
-96,06544251;32,80803235;1,324181338;29,03
-96,0159338;32,7913952;1,323550273;29,03
-94,1569391;32,68531905;1,398187959;29,03
-93,0115128;32,85759958;1,489233314;29,03
-95,08298567;32,7442375;1,362159929;29,03
-95,22433488;32,77194695;1,360209367;29,03
-95,56516463;32,72559242;1,334048887;29,03
-95,54219504;32,75542454;1,340875855;29,03
-92,39407728;32,68072949;1,487168013;29,03
-95,25958613;32,68853174;1,342596939;29,03
-96,74565974;32,75880934;1,280178951;29,03
-95,39034034;32,71520854;1,340990593;29,03
-97,66788551;32,66541184;1,215466184;29,03
-93,80785847;32,62204052;1,403982276;29,03
-94,25326818;32,55962253;1,369445853;29,03
-95,18083964;32,72031443;1,352636597;29,03
-95,70060363;32,6134351;1,305880475;29,03
-95,43707466;32,73109989;1,341621658;29,03
-96,03612212;32,67367304;1,300200897;29,03
-97,57991401;32,87263038;1,259239093;29,03
-95,3644036;32,74303274;1,347588083;29,03
-95,47233967;32,69065441;1,332155694;29,03
-95,55140972;32,74004953;1,337491056;29,03
-95,3806644;32,7449833;1,347129127;29,03
-94,29245039;32,72840352;1,399450088;29,03
-95,18529036;32,71394641;1,35120236;29,03
-95,60471514;32,74469645;1,335655232;29,03
-95,73713536;32,7367221;1,327394028;29,03
-93,55346845;32,7600141;1,443108257;29,03
-96,00240263;32,77716758;1,321542342;29,03
-95,66952429;32,73488627;1,33049198;29,03
-94,87669652;32,72146182;1,368355833;29,03
-95,34262844;32,74383591;1,348850211;29,03
-92,96505041;32,74767967;1,470760344;29,03
-95,22432799;32,74108218;1,354357681;29,03
-97,41451437;32,73769738;1,24208562;29,03
-95,20815669;32,74641754;1,356193504;29,03
-98,18275818;32,74693386;1,204680723;29,03
-95,92266824;32,73213254;1,317067523;29,03
-95,41995675;32,7510071;1,346268585;29,03
-95,60112841;32,72255184;1,331639369;29,03
-94,51973677;32,69570292;1,381665551;29,03
-95,68197806;32,74004953;1,330836197;29,03
-95,17231339;32,745557;1,357857219;29,03
-94,6753572;32,6788363;1,370535873;29,03
-96,22689742;32,72283868;1,299799311;29,03
-96,76410976;32,72685455;1,273179875;29,03
-96,1486466;32,76322679;1,311445314;29,03
-95,1805264;32,76047306;1,360266737;29,03
-96,72927502;32,80160697;1,289128589;29,03
-95,58371103;32,69426869;1,32716455;29,03
-94,98576507;32,71870808;1,362274668;29,03
-93,90618745;32,77676599;1,428306933;29,03
-92,66599826;32,76139097;1,48860225;29,03
-94,97125633;32,74899916;1,368757419;29,03
-95,96967794;32,74446698;1,317010153;29,03
-94,42615453;32,77372541;1,401228541;29,03
-96,00987214;32,79793532;1,325099249;29,03
-94,92539632;32,9009709;1,399909043;29,03
-95,27419125;32,79019045;1,361127279;29,03
-97,13208101;32,72622348;1,254305318;29,03
-95,04984792;32,69811244;1,355103484;29,03
-98,86034559;32,72605137;1,166185806;29,03
-95,91568408;32,84251141;1,338351598;29,03
-96,35552093;32,70809473;1,290448087;29,03
-96,3139292;32,8049344;1,310928989;29,03
-95,38909083;32,7224371;1,34242483;29,03
-96,14101187;32,71457748;1,302610415;29,03
-95,75533755;32,75674404;1,330262502;29,03
-95,19014382;32,67470569;1,34351485;29,03
-95,58805849;32,75020392;1,337548425;29,03
-94,55671254;32,61486933;1,364454708;29,03
-96,45894776;32,75617035;1,294291842;29,03
-95,43262393;32,7374679;1,343055895;29,03
-95,60357579;32,72048653;1,331123044;29,03
-95,37588667;32,72978039;1,344490131;29,03
-94,66644887;32,60442809;1,356881938;29,03
-95,85032419;32,74687649;1,323550273;29,03
-92,41416577;32,69702242;1,489233314;29,03
-95,55879318;32,78772356;1,346153846;29,03
-96,19541534;32,74584384;1,305765736;29,03
-94,52571926;32,72817404;1,387517237;29,03
-95,06117954;32,7374679;1,361987821;29,03
-92,89156012;32,68858911;1,463302312;29,03
-95,60533474;32,80235277;1,346555432;29,03
-97,45727643;32,72891985;1,238241866;29,03
-95,40265642;32,72215025;1,341679027;29,03
-97,9317587;32,75903882;1,219768895;29,03
-96,20986213;32,77544649;1,310642142;29,03
-95,68215017;32,76127623;1,33485206;29,03
-95,10796893;32,71888019;1,356078765;29,03
-96,63614371;32,81893255;1,297160315;29,03
-96,1058157;32,74475382;1,310125816;29,03
-95,54316573;32,75508033;1,340761116;29,03
-94,82969027;32,78083922;1,382009767;29,03
-96,20993441;32,74309011;1,304503608;29,03
-95,49410795;32,75278555;1,342826417;29,03
-95,33346883;32,70597206;1,342137983;29,03
-95,84122654;32,79919745;1,333934148;29,03
-95,03324978;32,7408527;1,364053122;29,03
-95,58861612;32,73643525;1,334909429;29,03
-94,6534719;32,7673574;1,388435149;29,03
