SPR400_DPL;SPR400_Effort;KistlerKBeam_8396A050CTTA00_5506138_X;KistlerKBeam_8396A050CTTA00_5506138_Y;KistlerKBeam_8396A050CTTA00_5506138_Z;Laser_Point_uEpsilon_OptNCDT_1401_1;Laser_Point_uEpsilon_OptNCDT_1401_2;Laser_Point_uEpsilon_OptNCDT_1401_3;DMMC_6300kN_ForgeAddicctt
0;-3,033860827;-0,84963244;0,729941719;-0,139902639;60;260;260;1019,176041
0;1,859389208;-0,823013409;0,752286107;-0,177333143;60;260;260;1011,745646
0;-0,478862051;-0,857698813;0,741113912;-0,14795221;60;260;260;1016,21481
0;-6,350760872;-0,808493938;0,744704975;-0,155196824;60;260;260;1015,275084
0;-4,294939741;-0,839146155;0,729542712;-0,177333143;60;260;260;1011,439688
0;0,729672251;-0,84680921;0,755877169;-0,173308358;60;260;260;1011,964187
0;2,654132018;-0,795991059;0,745103982;-0,196652112;60;260;260;1011,188366
0;5,649196351;-0,835919606;0,721562573;-0,190614934;60;260;260;1008,227135
0;-3,441084238;-0,842372705;0,728345691;-0,176528186;60;260;260;1013,941983
0;-1,641419395;-0,823416728;0,715178463;-0,158014173;60;260;260;1017,547911
0;-7,710361289;-0,817366948;0,745502989;-0,171295965;60;260;260;1015,974415
0;-3,165223219;-0,777841719;0,684055925;-0,182967842;60;260;260;1016,02905
0;-0,886085539;-0,837129562;0,71677449;-0,155196824;60;260;260;1013,76715
0;-0,597088226;-0,810107212;0,733931788;-0,187395106;60;260;260;1016,455205
0;5,701741347;-0,87947802;0,683656918;-0,182162885;60;260;260;1013,428412
0;3,724736057;-0,818173585;0,750690079;-0,176930664;60;260;260;1015,755874
0;-9,10280219;-0,824626684;0,707597331;-0,170893486;60;260;260;1014,674096
0;-0,498566414;-0,826239958;0,697622159;-0,144329903;60;260;260;1016,444278
0;0,374993694;-0,802040839;0,759069225;-0,195444676;60;260;260;1016,225737
0;-7,526453992;-0,838742837;0,696026131;-0,169283572;60;260;260;1014,597606
0;0,992397115;-0,84075943;0,73233576;-0,168478615;60;260;260;1019,252531
