SPR400_DPL;SPR400_Effort;KistlerKBeam_8396A050CTTA00_5506138_X;KistlerKBeam_8396A050CTTA00_5506138_Y;KistlerKBeam_8396A050CTTA00_5506138_Z;Laser_Point_uEpsilon_OptNCDT_1401_1;Laser_Point_uEpsilon_OptNCDT_1401_2;Laser_Point_uEpsilon_OptNCDT_1401_3;DMMC_6300kN_ForgeAddicctt
0;-0,938630505;-0,812527124;0,763458301;-0,172100922;60;260;260;1006,424171
0;-7,184911865;-0,841162749;0,733931788;-0,133865461;60;260;260;1011,778427
0;-4,85979797;-0,843179342;0,759867239;-0,143927424;60;260;260;1007,833761
0;-2,646341763;-0,818980223;0,739916892;-0,190212456;60;260;260;1008,292697
0;-3,41481176;-0,845599254;0,723158601;-0,180150493;60;260;260;1008,751633
0;8,657397832;-0,839952793;0,739118878;-0,170088529;60;260;260;1007,953958
0;4,8216127;-0,809703894;0,7115874;-0,156806738;60;260;260;1009,811557
0;-6,363897108;-0,868185098;0,713981442;-0,164051351;60;260;260;1011,166512
0;3,278103684;-0,827449914;0,730739732;-0,180552971;60;260;260;1010,871481
0;-0,511702655;-0,800024246;0,731537746;-0,18618767;60;260;260;1009,079445
0;1,98418353;-0,858908769;0,703208255;-0,152379474;60;260;260;1008,718852
0;-5,267021331;-0,842776023;0,738320864;-0,135475375;60;260;260;1011,144658
0;-0,524838897;-0,829466508;0,741911926;-0,176930664;60;260;260;1007,516876
0;1,222281376;-0,830273145;0,714779456;-0,174918272;60;260;260;1009,603943
0;1,110623306;-0,825030002;0,762660287;-0,166466223;60;260;260;1008,696998
0;2,818335084;-0,823013409;0,74270994;-0,165258787;60;260;260;1009,090372
0;-6,757984196;-0,817770267;0,749892065;-0,133462982;60;260;260;1008,533092
0;-2,652909883;-0,845599254;0,735926822;-0,190212456;60;260;260;1007,593365
0;-5,615131616;-0,82865987;0,694031097;-0,151172038;60;260;260;1007,418533
0;0,217358782;-0,841969386;0,741512919;-0,154391867;60;260;260;1005,812256
0;1,41275691;-0,823013409;0,763059294;-0,179345535;60;260;260;1008,238062
0;-3,296585609;-0,848825803;0,697223152;-0,141915032;60;260;260;1007,582438
0;3,46201113;-0,826239958;0,707597331;-0,160429045;60;260;260;1005,069216
0;4,499774631;-0,83188642;0,709193359;-0,155196824;60;260;260;1005,254976
0;-3,342562446;-0,817770267;0,726350656;-0,170088529;60;260;260;1006,271192
0;-1,746509319;-0,857295494;0,729941719;-0,172503401;60;260;260;1012,259217
0;-3,270313131;-0,831483101;0,727946684;-0,176125707;60;260;260;1006,850326
0;2,181227199;-0,835919606;0,701213221;-0,123401019;60;260;260;1005,047362
0;0,913579655;-0,812527124;0,730739732;-0,168881094;60;260;260;1007,079794
0;6,811754453;-0,83188642;0,728345691;-0,191017413;60;260;260;1006,817545
0;1,498142495;-0,820996816;0,735527815;-0,156001781;60;260;260;1005,560934
0;-6,05519555;-0,850842396;0,729143705;-0,176125707;60;260;260;1006,894034
0;-6,311352163;-0,814947036;0,731936753;-0,174515793;60;260;260;1007,068867
0;-0,715314401;-0,826239958;0,752286107;-0,155599302;60;260;260;1009,778776
0;1,215713254;-0,81091385;0,706400311;-0,166868701;60;260;260;1005,309611
0;-1,523193229;-0,829063189;0,736325829;-0,132658025;60;260;260;1010,980752
0;-5,85158388;-0,798007652;0,771039433;-0,162441437;60;260;260;1009,276132
0;0,20422254;-0,850035759;0,721163566;-0,156404259;60;260;260;1008,860904
0;-1,845031123;-0,832693057;0,736724836;-0,127023326;60;260;260;1008,325478
0;0,834762196;-0,804460751;0,743108947;-0,163648873;60;260;260;1008,729779
0;-1,221059689;-0,829466508;0,705602297;-0,171698443;60;260;260;1007,779125
0;-5,12252272;-0,800830883;0,710789387;-0,146744774;60;260;260;1008,729779
0;-2,061779088;-0,806074026;0,697622159;-0,169283572;60;260;260;1006,118213
0;1,609800569;-0,838339518;0,712385414;-0,164856308;60;260;260;1011,363199
0;3,718167934;-0,854472264;0,759468232;-0,186992627;60;260;260;1012,226436
0;2,437383973;-0,819383541;0,720365552;-0,159624088;60;260;260;1008,030448
0;0,985828993;-0,846002572;0,721163566;-0,180150493;60;260;260;1007,877469
0;4,000597238;-0,835919606;0,743507954;-0,122596061;60;260;260;1010,270493
0;-0,065070428;-0,785504774;0,755478162;-0,215166124;60;260;260;1011,592667
0;-4,111032406;-0,852858989;0,707996338;-0,165661266;60;260;260;1011,100949
0;0,578605457;-0,824626684;0,729542712;-0,160026566;60;260;260;1008,522165
0;2,654132018;-0,827853233;0,707996338;-0,177735621;60;260;260;1010,390691
0;-0,649633193;-0,836726243;0,750690079;-0,144732382;60;260;260;1011,822135
0;-2,777704159;-0,839549474;0,710789387;-0,172905879;60;260;260;1008,565873
0;3,980892868;-0,817366948;0,703208255;-0,16727118;60;260;260;1007,888396
0;3,435738637;-0,860118725;0,761064259;-0,176930664;60;260;260;1008,795341
0;3,481715499;-0,83470965;0,720365552;-0,173710836;60;260;260;1010,28142
0;-4,748139949;-0,842372705;0,689243014;-0,155599302;60;260;260;1008,216207
0;-1,825326762;-0,823416728;0,735128809;-0,163246394;60;260;260;1006,533441
0;-4,557664501;-0,827449914;0,707198324;-0,185382713;60;260;260;1006,828472
0;-1,956689166;-0,847615847;0,716375483;-0,174515793;60;260;260;1007,516876
0;1,609800569;-0,812930443;0,740714906;-0,178943057;60;260;260;1008,008593
0;-4,728435593;-0,803654114;0,704006269;-0,147549731;60;260;260;1008,412894
0;3,652486702;-0,823416728;0,714779456;-0,149562124;60;260;260;1008,008593
0;-6,160285443;-0,811317168;0,725951649;-0,169686051;60;260;260;1004,686769
0;-5,496905482;-0,812930443;0,733133774;-0,151172038;60;260;260;1005,702985
0;2,246908422;-0,823013409;0,744305968;-0,167673658;60;260;260;1004,23876
0;0,854466561;-0,829063189;0,725951649;-0,203091768;60;260;260;1006,347681
0;-0,012525459;-0,851649033;0,71677449;-0,169686051;60;260;260;1010,183077
0;-4,347484693;-0,824626684;0,779019572;-0,170893486;60;260;260;1005,189414
0;-3,605287223;-0,80163752;0,731936753;-0,162843916;60;260;260;1008,183426
0;-1,621715034;-0,853665627;0,721163566;-0,144329903;60;260;260;1006,948669
0;-3,933693188;-0,821400135;0,724754629;-0,136280332;60;260;260;1007,014232
0;-3,907420711;-0,800830883;0,696026131;-0,169686051;60;260;260;1009,112226
0;-2,055210967;-0,839549474;0,715178463;-0,156404259;60;260;260;1009,702287
0;-3,342562446;-0,829869826;0,755079155;-0,204299204;60;260;260;1006,544368
0;5,984170705;-0,82865987;0,717971511;-0,156806738;60;260;260;1007,899323
0;-0,780995608;-0,795991059;0,750690079;-0,173710836;60;260;260;1010,499962
0;-0,820404332;-0,82583664;0,761064259;-0,148757167;60;260;260;1010,270493
0;-3,907420711;-0,838339518;0,733931788;-0,176528186;60;260;260;1009,177788
0;-8,22924258;-0,816963629;0,723557608;-0,158014173;60;260;260;1011,308563
0;-0,735018763;-0,858908769;0,719168532;-0,174113315;60;260;260;1010,762211
0;0,755944737;-0,854875583;0,725951649;-0,156404259;60;260;260;1010,161223
0;-1,733373079;-0,818980223;0,731936753;-0,172905879;60;260;260;1009,603943
0;-2,705454841;-0,81373708;0,706400311;-0,165661266;60;260;260;1009,87712
0;-2,449298167;-0,839146155;0,733931788;-0,162843916;60;260;260;1010,642013
0;1,846252964;-0,820593497;0,717971511;-0,204299204;60;260;260;1009,188715
0;-5,917265064;-0,838742837;0,7115874;-0,165258787;60;260;260;1009,221496
0;-3,184927577;-0,873831559;0,754281141;-0,141915032;60;260;260;1011,472469
0;-1,805622402;-0,828256552;0,729542712;-0,18618767;60;260;260;1012,565174
0;-2,528115606;-0,835516287;0,721163566;-0,143524946;60;260;260;1009,188715
0;-0,583951985;-0,850842396;0,749892065;-0,138292725;60;260;260;1011,144658
0;3,087628119;-0,851245715;0,7115874;-0,16727118;60;260;260;1009,254277
0;-1,247332171;-0,864151911;0,721562573;-0,155599302;60;260;260;1011,95326
0;5,971034456;-0,845195935;0,744704975;-0,141915032;60;260;260;1009,603943
0;1,301098838;-0,803654114;0,741911926;-0,169283572;60;260;260;1009,232423
0;-5,680812801;-0,855278901;0,724355622;-0,183772799;60;260;260;1009,811557
0;-7,020708917;-0,82583664;0,717971511;-0,148354688;60;260;260;1007,418533
0;3,310944299;-0,818576904;0,71557747;-0,166868701;60;260;260;1008,456603
0;1,688618033;-0,821400135;0,734330795;-0,151172038;60;260;260;1010,707576
0;-0,183296608;-0,850439077;0,722360587;-0,226033043;60;260;260;1009,090372
0;0,184518176;-0,841566067;0,738719871;-0,178943057;60;260;260;1006,566223
0;2,798630716;-0,85850545;0,763059294;-0,154391867;60;260;260;1008,544019
0;-1,943552925;-0,830676464;0,729143705;-0,176528186;60;260;260;1008,117864
0;-0,787563729;-0,832289738;0,744704975;-0,139097682;60;260;260;1006,599004
0;-5,326134399;-0,812123806;0,720764559;-0,178540578;60;260;260;1007,932104
0;-3,040428946;-0,814543717;0,724754629;-0,1781381;60;260;260;1005,571861
0;-3,198063816;-0,84358266;0,734330795;-0,146342296;60;260;260;1006,041724
0;11,58678276;-0,850035759;0,755079155;-0,137085289;60;260;260;1007,800979
0;1,852821086;-0,837936199;0,708395345;-0,159624088;60;260;260;1006,981451
0;-2,495275007;-0,808897256;0,739118878;-0,172100922;60;260;260;1005,233122
0;-4,491983311;-0,816156992;0,72714867;-0,178943057;60;260;260;1006,063578
0;-2,363912608;-0,826643277;0,715178463;-0,141915032;60;260;260;1009,068518
0;3,915211634;-0,826239958;0,743507954;-0,184980235;60;260;260;1007,72449
0;-6,101172378;-0,84680921;0,706400311;-0,169686051;60;260;260;1007,090721
0;-4,242394788;-0,866975142;0,711986407;-0,12018119;60;260;260;1009,341694
0;2,102409731;-0,841969386;0,701213221;-0,151574517;60;260;260;1008,216207
0;-3,907420711;-0,833903013;0,692435069;-0,188602542;60;260;260;1003,080493
0;5,432448245;-0,85850545;0,712385414;-0,135475375;60;260;260;1011,450615
0;-0,859813057;-0,815753673;0,720365552;-0,18900502;60;260;260;1008,76256
0;-0,360635874;-0,814947036;0,72196158;-0,163648873;60;260;260;1004,861602
0;-4,971455989;-0,839549474;0,727547677;-0,159221609;60;260;260;1008,65329
0;-6,239102862;-0,832693057;0,721163566;-0,174918272;60;260;260;1007,943031
0;6,581870072;-0,817770267;0,722360587;-0,166466223;60;260;260;1009,035736
0;1,104055184;-0,823820047;0,758670218;-0,168478615;60;260;260;1007,746344
0;-2,094619688;-0,84075943;0,752286107;-0,162441437;60;260;260;1012,139019
0;-3,513333552;-0,84680921;0,689243014;-0,149159646;60;260;260;1007,932104
0;-0,80069997;-0,828256552;0,755079155;-0,180150493;60;260;260;1012,106238
0;0,283039995;-0,831483101;0,719567539;-0,183370321;60;260;260;1008,609581
0;0,007178904;-0,863748593;0,729143705;-0,178943057;60;260;260;1010,030098
0;-1,667691876;-0,82865987;0,722360587;-0,14795221;60;260;260;1011,843989
0;-0,373772116;-0,861732;0,721163566;-0,157209216;60;260;260;1010,325129
0;3,645918578;-0,824626684;0,710789387;-0,168881094;60;260;260;1007,265554
0;-0,07820667;-0,837129562;0,741512919;-0,159624088;60;260;260;1012,128092
0;1,590096203;-0,829063189;0,723557608;-0,171698443;60;260;260;1010,051952
0;-6,232534744;-0,878671383;0,707996338;-0,165258787;60;260;260;1009,756922
0;-5,306430043;-0,829063189;0,755478162;-0,18618767;60;260;260;1010,937044
0;-1,496920748;-0,829869826;0,71557747;-0,170491008;60;260;260;1006,566223
0;-3,703809013;-0,861328681;0,737123843;-0,141512553;60;260;260;1005,932453
0;4,624568983;-0,801234202;0,749493058;-0,189809977;60;260;260;1009,560235
0;0,834762196;-0,843985979;0,715976476;-0,1781381;60;260;260;1010,368837
0;-5,897560709;-0,84680921;0,763458301;-0,146744774;60;260;260;1008,445676
