Effort;Pression 1;pression2;position
-95,51214835;32,96671632;1,382468723;0,19
-95,08441417;32,90165933;1,391934686;0,19
-95,7156046;32,97027322;1,372773282;0,19
-95,14628027;32,90406885;1,389238321;0,19
-95,26359281;32,90504413;1,383444004;0,19
-95,80394097;32,9731417;1,368814788;0,19
-95,48329265;32,90842893;1,372888021;0,19
-95,89733388;33,02184838;1,373289607;0,19
-95,24724595;32,91124004;1,385451936;0,19
-95,14259371;32,99717951;1,407080228;0,19
-95,59583779;32,90297883;1,366118423;0,19
-95,16745305;32,9227713;1,391705209;0,19
-95,1769018;32,90624889;1,388090932;0,19
-94,01713199;32,81778516;1,430429603;0,19
-95,4389472;32,90951895;1,375354908;0,19
-94,0312793;32,85547691;1,436854985;0,19
-95,35316492;32,91399377;1,380575531;0,19
-95,38443013;32,91301849;1,378797077;0,19
-92,4574717;32,80034484;1,506616265;0,19
-95,15856881;32,90011036;1,387861454;0,19
-95,47755456;32,78978886;1,350686035;0,19
-95,38929736;32,91674751;1,379256033;0,19
-97,64532209;32,84664201;1,250977889;0,19
-95,19513841;32,91175636;1,388205671;0,19
-95,44150473;32,894775;1,372429065;0,19
-95,29864441;32,92082074;1,384648763;0,19
-95,07460055;32,91445273;1,39486053;0,19
-95,11752783;32,91479694;1,392737859;0,19
-94,99020891;32,92535293;1,401228541;0,19
-94,92834626;32,91961598;1,403293842;0,19
-95,17177297;32,91152688;1,38935306;0,19
-95,34092801;32,92432028;1,383157157;0,19
-95,29587691;32,91342008;1,383386635;0,19
-95,21610121;32,88955437;1,382927679;0,19
-94,92096281;32,90946158;1,401744866;0,19
-95,06320353;32,91955861;1,396409505;0,19
-94,82672656;32,90682259;1,406047577;0,19
-95,30766978;32,90085616;1,380403422;0,19
-94,60049004;32,90016773;1,416316713;0,19
-95,37156331;32,9131906;1,379485511;0,19
-93,9348917;32,92518082;1,454983738;0,19
-95,35302379;32,91909965;1,381550812;0,19
-95,27624278;32,90814208;1,383386635;0,19
-92,70737657;32,90837156;1,514361144;0,19
-95,55274184;32,91560012;1,370707981;0,19
-95,47431204;32,92265656;1,376043342;0,19
-95,30102295;32,91026475;1,382526093;0,19
-98,15362711;32,9173212;1,238471343;0,19
-95,31955558;32,91101056;1,38172292;0,19
-95,86874323;32,93246674;1,357799849;0,19
-94,99518628;32,91640329;1,399277979;0,19
-95,28260391;32,9310325;1,387402498;0,19
-95,24688452;32,90418359;1,384132438;0,19
-95,29917451;32,9336715;1,387058281;0,19
-94,9955305;32,92133706;1,400195891;0,19
-95,19818128;32,8968403;1,385222458;0,19
-95,13902418;32,92087811;1,392795229;0,19
-95,13748897;32,90412622;1,389697277;0,19
-95,17245107;32,9126169;1,389525169;0,19
-94,87934699;32,89827453;1,401744866;0,19
-95,27566794;32,91978809;1,385624044;0,19
-94,91724182;32,92328763;1,404555971;0,19
-95,47613294;32,96338889;1,383673482;0,19
