Effort;Pression 1;pression2;position
-94,78837736;33,41482928;1,504321486;1,29
-96,20822365;33,51511112;1,450967875;1,29
-95,14822853;33,4595201;1,494453936;1,29
-95,21344042;33,52939612;1,504378855;1,29
-97,67513816;33,51488164;1,376158081;1,29
-95,24207582;33,51924172;1,500994057;1,29
-95,34168184;33,5275603;1,497494519;1,29
-95,21958124;33,54012421;1,50609994;1,29
-95,26134852;33,51746327;1,499674559;1,29
-95,46507326;33,54287794;1,49410972;1,29
-95,01399773;33,52933875;1,514533252;1,29
-95,34950933;33,52119228;1,495888173;1,29
-95,38267807;33,51861066;1,493708133;1,29
-95,08823498;33,52297074;1,509542108;1,29
-95,09157733;33,5187254;1,508566827;1,29
-95,48310333;33,52291337;1,489405423;1,29
-94,94317856;33,51453742;1,515336425;1,29
-95,06283178;33,52279863;1,510804237;1,29
-94,81985255;33,51103789;1,520958633;1,29
-95,39318701;33,52778977;1,494912892;1,29
-94,58895533;33,52612606;1,535587849;1,29
-95,36278234;33,52233967;1,495429218;1,29
-92,79151693;33,53432989;1,628755875;1,29
-95,34650776;33,51493901;1,494855523;1,29
-95,670464;33,51488164;1,478333114;1,29
-95,16447213;33,51562744;1,504264117;1,29
-96,43653924;33,51929909;1,440125045;1,29
-95,15636926;33,52555236;1,506558896;1,29
-95,16507107;33,51820907;1,504723072;1,29
-98,13970698;33,52297074;1,354013464;1,29
-95,2062153;33,51625851;1,502256185;1,29
-95,73409937;33,51413584;1,474948315;1,29
-95,12225049;33,50851363;1,505067289;1,29
-95,23407277;33,52647028;1,50277251;1,29
-95,15466883;33,51843855;1,505296767;1,29
-95,16299544;33,49858871;1,501108795;1,29
-95,34485896;33,53295303;1,498355061;1,29
-95,23133625;33,50788257;1,499387711;1,29
-95,28229411;33,53065825;1,501108795;1,29
-95,55419444;33,5187254;1,484987973;1,29
-95,4137161;33,53088772;1,494453936;1,29
-95,29358098;33,5194712;1,49841243;1,29
-95,23579386;33,53237933;1,503805161;1,29
-94,90795141;33,51838118;1,517860682;1,29
-95,30105393;33,53691152;1,501338273;1,29
-94,90121853;33,51717642;1,517975421;1,29
-95,58127742;33,62101517;1,503001988;1,29
-92,65413655;33,4970971;1,628698506;1,29
-95,53859453;33,51574218;1,485217451;1,29
-95,4346617;33,5440827;1,495888173;1,29
-95,28431811;33,50639096;1,496404499;1,29
-96,68005201;33,59686262;1,442419824;1,29
-95,07167471;33,51034945;1,507993132;1,29
-95,6093724;33,62675212;1,502657771;1,29
-97,99879493;33,50415355;1,357627741;1,29
-95,47637734;33,59009302;1,502485663;1,29
-95,56398397;33,51046419;1,482922672;1,29
-95,3688853;33,51339004;1,493421286;1,29
-95,18078112;33,50851363;1,502084077;1,29
-94,83720796;33,39285677;1,497666627;1,29
-95,20055982;33,50535831;1,500477731;1,29
-95,28608738;33,50323564;1,495716065;1,29
-95,11533173;33,5181517;1,507247329;1,29
-95,09616918;33,5072515;1,506157309;1,29
-94,98428494;33,41786986;1,494912892;1,29
-95,31645075;33,51109526;1,495658695;1,29
-94,71308337;33,39216834;1,50386253;1,29
-94,99479043;33,50541568;1,510976345;1,29
-94,603409;33,41775512;1,514303774;1,29
-95,23255134;33,51516849;1,500707209;1,29
-94,64471502;33,46577337;1,52130285;1,29
-95,33892811;33,50684992;1,493708133;1,29
-92,88608363;33,49893293;1,617224611;1,29
-95,59072617;33,51069367;1,481603174;1,29
-95,00216012;33,51011998;1,51149267;1,29
-95,00887923;33,468355;1,503231466;1,29
-96,73885457;33,50283405;1,421594704;1,29
-95,02485778;33,49927714;1,50827998;1,29
-95,40108679;33,5078252;1,490724921;1,29
-98,19534275;33,50736624;1,348219147;1,29
-95,36056214;33,51115263;1,493421286;1,29
-96,13794146;33,52526552;1,456475345;1,29
-95,24457483;33,50478461;1,498125583;1,29
-95,32710082;33,51516849;1,495888173;1,29
-95,39429539;33,50690728;1,490897029;1,29
-95,34924429;33,5147669;1,494683414;1,29
-95,36870631;33,51757801;1,494224459;1,29
-95,08414569;33,51763538;1,508738936;1,29
-95,29555334;33,52635554;1,499617189;1,29
-95,40598499;33,51912698;1,492618113;1,29
-95,36437262;33,50461251;1,491987049;1,29
-95,14825951;33,50461251;1,503001988;1,29
-95,27209841;33,51884014;1,499387711;1,29
-94,87817665;33,50432566;1,516713292;1,29
-95,13682463;33,50880048;1,504378855;1,29
-94,89681255;33,49904767;1,51476273;1,29
-95,24841285;33,50914469;1,498756647;1,29
-92,83526689;33,508571;1,62164206;1,29
-95,6473464;33,50019506;1,476726769;1,29
-94,54412109;33,5119558;1,535186263;1,29
-95,3434821;33,51321793;1,494683414;1,29
-97,10594807;33,52526552;1,407137597;1,29
-95,09094397;33,51189843;1,507304699;1,29
-95,21385003;33,50862837;1,500420362;1,29
-98,04230394;33,52371654;1,359119347;1,29
-95,29019045;33,5140211;1,497551888;1,29
-96,36110756;33,53593624;1,44712412;1,29
-95,26975085;33,51820907;1,499387711;1,29
-95,25830564;33,53237933;1,502657771;1,29
-95,55094503;33,52692923;1,486709057;1,29
-95,56192555;33,56800577;1,493937611;1,29
-95,25877033;33,51465216;1,499272972;1,29
-95,2188102;33,51631588;1,501625121;1,29
-95,39668081;33,50845626;1,491069138;1,29
-94,89918421;33,49514654;1,513902188;1,29
-95,2914434;33,52222493;1,499043494;1,29
-95,20097632;33,51545534;1,502370924;1,29
-95,21881708;33,54718066;1,507476807;1,29
-94,86330304;33,53088772;1,522507609;1,29
-95,45091217;33,59353519;1,504436225;1,29
-95,07293798;33,52733082;1,511148453;1,29
-95,63947416;33,62485892;1,500764579;1,29
-93,05032669;33,53249407;1,615216679;1,29
-95,21287246;33,49686763;1,498240322;1,29
-94,27052033;33,51677483;1,550044957;1,28
-95,26506262;33,5290519;1,50168249;1,28
-97,48708217;33,63225959;1,407998139;1,28
-94,9523898;33,50248984;1,51258269;1,28
-95,40517952;33,60363222;1,508681566;1,28
-97,89870011;33,51809433;1,36537262;1,28
-95,13167859;33,5119558;1,505239398;1,28
-96,50454617;33,51367688;1,435592856;1,28
-95,00841798;33,4452351;1,498871386;1,28
-95,34474537;33,51143947;1,494281828;1,28
-94,69571075;33,39566787;1,505411506;1,28
-95,26758917;33,50673518;1,49732241;1,28
