Effort;Pression 1;pression2;position
-95,82471101;32,81835886;1,338408967;0,03
-95,61799847;32,82966064;1,351087621;0,03
-94,0778897;32,82231735;1,428192194;0,03
-95,69458328;32,8239237;1,346096477;0,03
-93,75040868;32,83413546;1,44712412;0,03
-95,61517934;32,81589197;1,348620734;0,03
-97,73474963;32,82650532;1,242601946;0,03
-95,74795754;32,79954167;1,338753184;0,03
-97,66928303;32,83402072;1,247363612;0,03
-95,63943974;32,81394141;1,347014388;0,03
-95,7756429;32,82604637;1,342367461;0,03
-95,83155749;32,80355753;1,335253646;0,03
-95,6087115;32,83987241;1,353497139;0,03
-95,60052947;32,8137693;1,34896495;0,03
-95,98490609;32,90045457;1,345809629;0,03
-95,57058604;32,81267928;1,350284448;0,03
-95,84726066;32,80051695;1,333876779;0,03
-95,72120845;32,84348669;1,348448625;0,03
-95,53078081;32,81468721;1,352693966;0,03
-95,93611335;32,92334499;1,352636597;0,03
-95,18082243;32,81199085;1,370019547;0,03
-96,15145541;32,91829648;1,340703746;0,03
-95,45293273;32,80344279;1,354529789;0,03
-95,80112528;32,86224651;1,3479323;0,03
-92,99341044;32,81612145;1,482291608;0,03
-95,44760769;32,75450663;1,345522782;0,03
-95,94028526;32,81130241;1,331180413;0,03
-93,95220925;32,73104252;1,417291994;0,03
-95,95274247;32,81313824;1,330893566;0,03
-93,4769043;32,80206593;1,454983738;0,03
-95,48354049;32,74389328;1,341679027;0,03
-97,74890383;32,80126275;1,237094476;0,03
-95,05084959;32,68658118;1,352866075;0,03
-97,84581464;32,80734392;1,233308091;0,03
-95,43050012;32,7081521;1,337605795;0,03
-95,6213064;32,82116996;1,349309167;0,03
-95,46380998;32,77550386;1,348678103;0,03
-95,60675635;32,79759111;1,345580151;0,03
-95,45365558;32,81755568;1,357168785;0,03
-95,84019733;32,81858834;1,337663164;0,03
-95,68737538;32,81290876;1,344375392;0,03
-95,76271412;32,81107293;1,340187421;0,03
-95,81996082;32,83281596;1,34139218;0,03
-95,7479541;32,82162892;1,342941156;0,03
-95,63766358;32,82375159;1,34896495;0,03
-95,3273521;32,80327069;1,360897801;0,03
-95,64875769;32,79254259;1,3424822;0,03
-95,5366084;32,80929448;1,351374468;0,03
-95,79647835;32,81440036;1,339097401;0,03
-92,97954538;32,80573757;1,48102948;0,03
-95,62593267;32,81394141;1,347702822;0,03
-95,79812026;32,80304121;1,336859991;0,03
-94,56421991;32,80539336;1,400195891;0,03
-95,82928566;32,80476229;1,335597863;0,03
-92,93911023;32,79759111;1,481545805;0,03
-95,56466896;32,79202627;1,346670171;0,03
-97,02375941;32,79483737;1,272835658;0,03
-95,66292566;32,79150994;1,341564288;0,03
-97,87964427;32,80372964;1,230898573;0,03
-95,68625323;32,79082151;1,34024479;0,03
-95,50939117;32,79925482;1,350858143;0,03
-95,41027393;32,80619653;1,357226155;0,03
-95,6993851;32,79707478;1,340761116;0,03
-95,52183461;32,81440036;1,353095553;0,03
-95,60452238;32,79971378;1,346096477;0,03
-95,47539632;32,81250717;1,355103484;0,03
-95,71315722;32,80350016;1,341277441;0,03
-95,90404611;32,79914008;1,330721458;0,03
-95,77876839;32,82507109;1,342023244;0,03
-95,55565736;32,79868113;1,348391256;0,03
-95,35560886;32,80269699;1,359348825;0,03
-95,85424138;32,80602442;1,334565212;0,03
-95,17968307;32,80654075;1,369044266;0,03
-95,77766001;32,78967412;1,335368385;0,03
-92,9520459;32,80590968;1,482463716;0,03
-95,71731536;32,79856639;1,340130051;0,03
-96,15607824;32,8581159;1,329057743;0,03
-94,61504009;32,79242786;1,395147377;0,03
-96,19601084;32,86431181;1,328197201;0,03
-93,09246228;32,79736163;1,473686187;0,03
-95,69641795;32,79506685;1,340531638;0,03
-97,0436517;32,86947506;1,285973268;0,03
-95,53544839;32,80504914;1,350628665;0,03
-98,47735272;32,91508379;1,221547349;0,03
-95,49544695;32,80912237;1,353439769;0,03
-96,09954751;32,89466026;1,338867923;0,03
-95,62809435;32,8254153;1,349768123;0,03
-95,90511318;32,83694657;1,337835272;0,03
-95,78708123;32,83729078;1,343916437;0,03
-95,52018581;32,71985547;1,335253646;0,03
-95,52969997;32,82771008;1,355218223;0,03
-95,55195703;32,75502296;1,34030216;0,03
-95,57558063;32,82461213;1,35229238;0,03
-95,66830921;32,82139944;1,346957019;0,03
-95,303966;32,71044688;1,344490131;0,03
-95,29192186;32,8158346;1,365085773;0,03
-95,24728382;32,68704013;1,342941156;0,03
-95,36182541;32,81526091;1,361414126;0,03
-95,34462146;32,74951549;1,349825492;0,03
-92,88452088;32,81468721;1,4875696;0,03
-95,64207988;32,79437842;1,343170634;0,03
-95,98157751;32,81635093;1,330033024;0,03
-95,01759824;32,82530056;1,380862378;0,03
-95,66879111;32,80579494;1,343973806;0,03
-93,26946546;32,82134207;1,469211368;0,03
-95,65727361;32,81480195;1,346268585;0,03
-96,26616912;32,80510651;1,313395876;0,03
-95,7955111;32,81141715;1,338581076;0,03
-98,47236846;32,81812938;1,203418595;0,03
-95,77616267;32,8301196;1,343113264;0,03
-95,99826859;32,8150888;1,328943004;0,03
-95,74128318;32,81680988;1,342367461;0,03
-95,54259089;32,82300578;1,353669247;0,03
-95,82746131;32,82363685;1,339269509;0,03
-95,83843494;32,8150888;1,337089469;0,03
-95,57608319;32,80780287;1,349079689;0,03
-95,61967137;32,80711444;1,346727541;0,03
-95,4919084;32,83419283;1,358373544;0,03
-95,70491323;32,83729078;1,348104408;0,03
-95,58127742;32,81434299;1,35005497;0,03
-95,5380369;32,81663777;1,352693966;0,03
-95,70707491;32,81124504;1,343055895;0,03
-95,43957367;32,81044187;1,356537721;0,03
-95,74600239;32,81353982;1,341506919;0,03
-93,34831177;32,80562283;1,462212292;0,03
-95,81401964;32,81669514;1,338638445;0,03
-95,58522215;32,80935185;1,348907581;0,03
-95,21297917;32,81216295;1,368413202;0,03
-95,63027325;32,82025205;1,348678103;0,03
-92,98220274;32,82581689;1,484701126;0,03
-95,52797544;32,80636864;1,351259729;0,03
-95,89317574;32,80166434;1,331754108;0,03
-96,02433269;32,83298807;1,331008305;0,03
-98,51275198;32,81990783;1,201697511;0,03
-95,57723287;32,8220305;1,351718685;0,03
-95,94030591;32,81009765;1,330950936;0,03
-95,4933369;32,82277631;1,356136135;0,03
-95,61782636;32,80843394;1,347071758;0,03
-95,71746337;32,82432528;1,345006457;0,03
-95,59964139;32,80929448;1,348161778;0,03
