SPR400_DPL;SPR400_Effort;KistlerKBeam_8396A050CTTA00_5506138_X;KistlerKBeam_8396A050CTTA00_5506138_Y;KistlerKBeam_8396A050CTTA00_5506138_Z;Laser_Point_uEpsilon_OptNCDT_1401_1;Laser_Point_uEpsilon_OptNCDT_1401_2;Laser_Point_uEpsilon_OptNCDT_1401_3;DMMC_6300kN_ForgeAddicctt
0;2,122114098;-0,832289738;0,71039038;-0,162441437;60;260;260;1004,894383
0;1,77400362;-0,850439077;0,727946684;-0,159624088;60;260;260;1003,637772
0;-1,214491569;-0,823013409;0,761064259;-0,17532075;60;260;260;1002,151693
0;-0,820404332;-0,812527124;0,759468232;-0,174515793;60;260;260;1003,801678
0;1,721458644;-0,850035759;0,715976476;-0,179748014;60;260;260;1002,960295
0;4,893862063;-0,818173585;0,735527815;-0,176528186;60;260;260;1006,948669
0;7,337204489;-0,827046596;0,724355622;-0,159624088;60;260;260;1003,736116
0;2,83147133;-0,841566067;0,722360587;-0,170491008;60;260;260;1005,112924
0;-3,835171399;-0,806074026;0,739118878;-0,153586909;60;260;260;1005,46259
0;-0,216137213;-0,837532881;0,707996338;-0,145537339;60;260;260;1005,517225
0;-5,109386483;-0,820593497;0,709193359;-0,162038959;60;260;260;1008,784414
0;0,368425572;-0,819383541;0,753882134;-0,174918272;60;260;260;1003,75797
0;0,296176238;-0,846002572;0,71557747;-0,203494247;60;260;260;1003,266253
0;-1,267036533;-0,842372705;0,705602297;-0,146744774;60;260;260;1004,293396
0;4,269890302;-0,825433321;0,71677449;-0,164856308;60;260;260;1000,982499
0;4,296162797;-0,846405891;0,74670001;-0,196652112;60;260;260;1004,664915
0;3,987460991;-0,848825803;0,694829111;-0,160831523;60;260;260;1004,380812
0;-4,340916574;-0,823416728;0,763857308;-0,172503401;60;260;260;1003,932803
0;-0,170160365;-0,827046596;0,699617193;-0,189407499;60;260;260;1000,818593
0;-3,953397545;-0,834306331;0,716375483;-0,16727118;60;260;260;1005,845037
0;-2,784272278;-0,859312088;0,767049364;-0,185382713;60;260;260;1008,839049
0;1,931638552;-0,825433321;0,733133774;-0,182967842;60;260;260;1004,074854
0;-1,069992917;-0,835112969;0,735527815;-0,14513486;60;260;260;1003,57221
0;3,507987992;-0,841969386;0,745901996;-0,176125707;60;260;260;1003,987438
0;4,631137107;-0,82865987;0,74789703;-0,169283572;60;260;260;1002,34838
0;1,517846861;-0,822610091;0,724754629;-0,162441437;60;260;260;1001,288456
0;-3,684104655;-0,814140399;0,724355622;-0,167673658;60;260;260;999,8897933
0;-3,198063816;-0,854472264;0,764256315;-0,194237241;60;260;260;1000,523562
0;-1,326149617;-0,874638196;0,715976476;-0,164051351;60;260;260;1002,774535
0;1,570391837;-0,825030002;0,730739732;-0,171295965;60;260;260;1005,014581
0;1,471870007;-0,833096376;0,711986407;-0,160831523;60;260;260;1000,305021
0;-5,556018549;-0,832289738;0,741512919;-0,164856308;60;260;260;998,808015
0;3,232126824;-0,82583664;0,743906961;-0,153989388;60;260;260;1006,118213
0;1,018669602;-0,811317168;0,720764559;-0,159624088;60;260;260;1005,069216
0;-0,012525459;-0,854875583;0,747099016;-0,165258787;60;260;260;1005,615569
0;-1,36555834;-0,857698813;0,764655322;-0,161234002;60;260;260;1002,250037
0;0,532628607;-0,797604334;0,716375483;-0,182967842;60;260;260;1002,05335
0;-3,493629193;-0,858102132;0,723557608;-0,14231751;60;260;260;1006,063578
0;7,199273851;-0,850035759;0,749493058;-0,165661266;60;260;260;1005,692058
0;5,583515106;-0,802847476;0,719966546;-0,183772799;60;260;260;1003,222544
0;-1,884439844;-0,841162749;0,708794352;-0,146744774;60;260;260;1003,692408
0;-5,464064889;-0,880284657;0,738320864;-0,178540578;60;260;260;1002,577848
0;-6,462418881;-0,825030002;0,704804283;-0,173710836;60;260;260;1003,845386
0;-4,56423262;-0,863345274;0,709991373;-0,145537339;60;260;260;1003,452012
0;1,491574373;-0,855278901;0,728345691;-0,160429045;60;260;260;1004,949019
0;-3,467356716;-0,808493938;0,704804283;-0,172905879;60;260;260;1007,374824
0;-2,725159201;-0,857698813;0,743507954;-0,1781381;60;260;260;1005,134779
0;-3,592150984;-0,841162749;0,731936753;-0,150367081;60;260;260;1002,741754
0;-4,708731236;-0,841969386;0,739118878;-0,155196824;60;260;260;1007,418533
0;-0,111047276;-0,861328681;0,736325829;-0,14795221;60;260;260;1008,259916
0;1,30766696;-0,833096376;0,724754629;-0,16445383;60;260;260;1003,932803
0;-3,835171399;-0,795184422;0,697622159;-0,189809977;60;260;260;1002,151693
0;0,966124628;-0,830676464;0,72714867;-0,170893486;60;260;260;1007,156283
0;7,199273851;-0,823820047;0,765453336;-0,162843916;60;260;260;1003,397377
0;0,624582307;-0,803654114;0,706001304;-0,169283572;60;260;260;1005,713912
0;0,460379271;-0,874638196;0,67567678;-0,169283572;60;260;260;1004,42452
0;-4,222690431;-0,816560311;0,760266246;-0,172100922;60;260;260;1002,676192
0;0,755944737;-0,829466508;0,759468232;-0,19987194;60;260;260;1001,419581
0;-3,073269544;-0,862538637;0,745502989;-0,138695203;60;260;260;1005,025508
0;-4,294939741;-0,853262308;0,751089086;-0,160026566;60;260;260;1005,112924
0;-2,107755928;-0,826239958;0,741911926;-0,155599302;60;260;260;1006,620858
0;-3,894284472;-0,841969386;0,720365552;-0,142719989;60;260;260;1004,861602
0;5,031792668;-0,851245715;0,750690079;-0,155599302;60;260;260;1005,46259
0;6,660687573;-0,839952793;0,7518871;-0,193834762;60;260;260;1002,807316
0;0,072860116;-0,829063189;0,713582435;-0,16445383;60;260;260;1005,397028
0;-6,71200737;-0,847615847;0,766650357;-0,159624088;60;260;260;1003,353669
0;-3,756353968;-0,838339518;0,735926822;-0,191017413;60;260;260;1004,741405
0;0,578605457;-0,85850545;0,736325829;-0,164856308;60;260;260;1003,670554
0;0,374993694;-0,839952793;0,738320864;-0,162038959;60;260;260;1001,68183
0;-3,506765432;-0,81091385;0,709193359;-0,18618767;60;260;260;1001,605341
0;-2,541251846;-0,848825803;0,726350656;-0,146744774;60;260;260;1003,233471
0;-3,881148234;-0,836726243;0,762660287;-0,170491008;60;260;260;1001,135477
0;-5,227612619;-0,861328681;0,740315899;-0,198664505;60;260;260;1001,20104
0;-0,537975139;-0,853262308;0,741113912;-0,149159646;60;260;260;1003,102347
0;2,351998381;-0,823416728;0,748695044;-0,140707596;60;260;260;1002,741754
0;-4,761276187;-0,818980223;0,741113912;-0,176125707;60;260;260;1005,823183
0;0,650854793;-0,829466508;0,727547677;-0,16445383;60;260;260;1002,151693
0;3,783849167;-0,857295494;0,790191767;-0,174515793;60;260;260;1004,850675
0;9,123734829;-0,823416728;0,733532781;-0,166063744;60;260;260;1002,260964
0;2,811766962;-0,856085539;0,702011235;-0,165258787;60;260;260;1004,468228
0;-4,616777571;-0,873024922;0,757872204;-0,143927424;60;260;260;1003,331815
0;0,25676751;-0,83188642;0,726749663;-0,174113315;60;260;260;1000,141115
0;-1,904144204;-0,861732;0,728345691;-0,179748014;60;260;260;1003,714262
0;-1,628283155;-0,817770267;0,749892065;-0,14513486;60;260;260;1001,670903
0;4,604864611;-0,812527124;0,750690079;-0,194237241;60;260;260;1002,960295
0;-0,840108694;-0,841969386;0,727946684;-0,146744774;60;260;260;1006,293046
0;-4,551096382;-0,844389298;0,758670218;-0,170893486;60;260;260;1007,05794
0;0,072860116;-0,843985979;0,744704975;-0,166466223;60;260;260;1005,200341
0;1,642641179;-0,833499694;0,733931788;-0,18095545;60;260;260;1001,168258
0;-0,945198625;-0,884317844;0,745103982;-0,148354688;60;260;260;1004,249687
0;3,659054825;-0,819383541;0,731537746;-0,174113315;60;260;260;1005,495371
0;-3,782626445;-0,814543717;0,705602297;-0,164856308;60;260;260;1002,107985
0;-1,812190522;-0,860118725;0,7518871;-0,138292725;60;260;260;1001,812955
0;6,693528199;-0,832693057;0,755478162;-0,177735621;60;260;260;1002,490432
0;1,130327671;-0,823820047;0,727946684;-0,195847155;60;260;260;1002,993076
0;1,642641179;-0,827046596;0,766650357;-0,147147253;60;260;260;1002,883806
0;-2,633205524;-0,82865987;0,738719871;-0,164856308;60;260;260;1008,150645
0;-1,181650966;-0,818980223;0,717971511;-0,144329903;60;260;260;1006,052651
0;-3,690672775;-0,822610091;0,742310933;-0,166063744;60;260;260;1000,031845
0;-3,112678262;-0,829869826;0,74270994;-0,137890246;60;260;260;1000,173897
0;-2,521547486;-0,830676464;0,729143705;-0,172503401;60;260;260;1003,146055
0;1,287962594;-0,84963244;0,753483127;-0,138695203;60;260;260;1002,392088
0;2,365134626;-0,82583664;0,744305968;-0,185785192;60;260;260;1005,309611
0;-4,393461526;-0,79276451;0,718370518;-0,153586909;60;260;260;1006,424171
0;1,918502308;-0,84358266;0,74270994;-0,156806738;60;260;260;1004,446374
0;4,440661517;-0,841162749;0,737123843;-0,164051351;60;260;260;1004,643061
0;-2,560956205;-0,847212528;0,71039038;-0,19987194;60;260;260;998,7424527
0;-4,820389257;-0,818980223;0,737123843;-0,140305118;60;260;260;1001,703684
0;5,117178282;-0,826239958;0,71557747;-0,143524946;60;260;260;1002,173547
0;4,309299044;-0,847212528;0,71557747;-0,20268929;60;260;260;1000,610979
0;-3,296585609;-0,849229122;0,768246384;-0,154794345;60;260;260;1003,659626
0;-4,708731236;-0,839549474;0,756276176;-0,187797584;60;260;260;1000,458
0;-3,552742268;-0,790747917;0,737921857;-0,153989388;60;260;260;1000,862301
0;-0,157024123;-0,821400135;0,719567539;-0,173308358;60;260;260;1000,064626
0;-3,198063816;-0,824626684;0,745901996;-0,175723229;60;260;260;1002,086131
0;-2,482138767;-0,83470965;0,731138739;-0,14795221;60;260;260;1004,151344
0;3,895507264;-0,850439077;0,741113912;-0,172100922;60;260;260;1000,796739
0;-5,601995379;-0,823416728;0,74789703;-0,193432284;60;260;260;1002,938441
0;4,729658965;-0,831079782;0,7115874;-0,184175278;60;260;260;1003,681481
0;1,143463915;-0,850035759;0,696425138;-0,160831523;60;260;260;1005,768548
0;0,072860116;-0,82583664;0,788595739;-0,181760407;60;260;260;1003,255326
0;0,604877943;-0,866571823;0,71039038;-0,184577756;60;260;260;1006,467879
0;-6,790824787;-0,846405891;0,735128809;-0,172503401;60;260;260;1004,435447
0;-0,826972453;-0,84358266;0,744305968;-0,158014173;60;260;260;1002,949368
0;1,327371325;-0,829869826;0,678070821;-0,188602542;60;260;260;1004,457301
0;0,821625953;-0,850035759;0,727946684;-0,150367081;60;260;260;1007,997666
0;3,895507264;-0,800830883;0,727946684;-0,160429045;60;260;260;1003,86724
0;2,962833785;-0,793571147;0,710789387;-0,179345535;60;260;260;1003,167909
0;-0,649633193;-0,85850545;0,700415207;-0,14513486;60;260;260;1005,09107
0;-1,602010673;-0,829869826;0,741113912;-0,18095545;60;260;260;1005,309611
0;-4,754708068;-0,820996816;0,696026131;-0,159624088;60;260;260;1005,254976
0;3,613077962;-0,812930443;0,721163566;-0,178540578;60;260;260;1002,577848
0;-1,444375785;-0,841566067;0,735926822;-0,172503401;60;260;260;1004,162271
0;3,875802893;-0,842372705;0,706799318;-0,182162885;60;260;260;1003,408304
0;-1,483784507;-0,829869826;0,718370518;-0,170893486;60;260;260;1003,09142
0;-3,066701425;-0,835516287;0,749892065;-0,150367081;60;260;260;1003,156982
0;-2,554388085;-0,832289738;0,733532781;-0,187797584;60;260;260;1004,675842
0;-2,298231409;-0,865765186;0,73233576;-0,156806738;60;260;260;1005,626496
0;-0,938630505;-0,843179342;0,736724836;-0,170893486;60;260;260;1001,255675
0;-1,483784507;-0,786311411;0,72196158;-0,160429045;60;260;260;1004,096709
0;1,714890522;-0,864958549;0,734330795;-0,168478615;60;260;260;1004,533791
0;-0,603656347;-0,850842396;0,713183428;-0,170088529;60;260;260;1004,042073
0;-2,606933044;-0,818576904;0,771837447;-0,190212456;60;260;260;1002,621556
0;3,37662553;-0,865361867;0,731138739;-0,133060504;60;260;260;1000,916936
0;-1,615146914;-0,861328681;0,757872204;-0,163648873;60;260;260;1004,23876
0;-3,329426207;-0,84680921;0,718769525;-0,198262026;60;260;260;1001,736465
0;-3,815467041;-0,841162749;0,737123843;-0,149964603;60;260;260;1003,834459
0;-4,794116781;-0,837129562;0,740714906;-0,165258787;60;260;260;1004,042073
0;8,815032871;-0,819383541;0,72196158;-0,169686051;60;260;260;1000,152043
0;1,517846861;-0,847212528;0,696824145;-0,14513486;60;260;260;999,5510546
0;-1,621715034;-0,837532881;0,741512919;-0,182565364;60;260;260;1004,435447
0;-0,938630505;-0,780261631;0,715178463;-0,209531424;60;260;260;1000,578198
0;-3,480492954;-0,79881429;0,705602297;-0,154391867;60;260;260;1001,856663
0;-2,514979366;-0,845599254;0,7518871;-0,15076956;60;260;260;999,3434406
0;1,530983105;-0,81978686;0,75707419;-0,158014173;60;260;260;1000,982499
0;2,752653857;-0,845195935;0,729941719;-0,137085289;60;260;260;1002,337453
0;-1,135674123;-0,839146155;0,756675183;-0,172100922;60;260;260;1000,217605
0;-1,523193229;-0,813333761;0,750291072;-0,165258787;60;260;260;1005,440736
0;7,501407631;-0,818980223;0,7000162;-0,155599302;60;260;260;1002,632484
0;0,447243029;-0,826643277;0,74270994;-0,170491008;60;260;260;1004,959946
0;-3,493629193;-0,839952793;0,741512919;-0,186590149;60;260;260;1001,747392
0;-2,173437129;-0,858102132;0,723956615;-0,149159646;60;260;260;1003,594064
0;-4,899206682;-0,863748593;0,745901996;-0,16163648;60;260;260;1003,725189
0;7,442294499;-0,841969386;0,704405276;-0,171698443;60;260;260;1002,796389
0;2,923425048;-0,856892176;0,707597331;-0,123401019;60;260;260;1004,435447
0;3,711599811;-0,836726243;0,760266246;-0,162441437;60;260;260;1003,583137
0;-1,936984805;-0,793167829;0,702809249;-0,144732382;60;260;260;1005,058289
0;-11,67750398;-0,856488857;0,738320864;-0,139500161;60;260;260;1002,851025
0;0,466947393;-0,807283982;0,751089086;-0,154391867;60;260;260;1006,675493
0;-1,260468412;-0,833096376;0,725153635;-0,188200063;60;260;260;1006,730128
0;-1,608578794;-0,793571147;0,744704975;-0,193029805;60;260;260;1004,872529
0;3,705031687;-0,841969386;0,73752285;-0,136280332;60;260;260;1003,320888
0;-0,978039228;-0,817366948;0,718370518;-0,195042198;60;260;260;1003,473867
0;5,747718219;-0,838742837;0,714380449;-0,157209216;60;260;260;1004,741405
0;-5,634835971;-0,834306331;0,7977729;-0,144732382;60;260;260;1002,446724
0;-9,10280219;-0,839146155;0,729143705;-0,169686051;60;260;260;1003,233471
0;-2,941907152;-0,890770942;0,719567539;-0,201481854;60;260;260;1002,785462
0;-2,902498433;-0,82865987;0,742310933;-0,188200063;60;260;260;1002,107985
0;1,196008889;-0,846002572;0,727547677;-0,188200063;60;260;260;1002,304672
0;-41,16834308;-0,848825803;0,702410242;-0,140305118;60;260;260;1005,855964
0;-1,161946605;-0,841566067;0,753882134;-0,165661266;60;260;260;1003,397377
0;-0,347499632;-0,820593497;0,694430104;-0,175723229;60;260;260;1006,096359
0;2,792062594;-0,838742837;0,714779456;-0,170491008;60;260;260;1000,676541
0;1,478438129;-0,826239958;0,740315899;-0,15076956;60;260;260;1007,484095
0;-1,562601951;-0,84075943;0,737123843;-0,182162885;60;260;260;1000,993426
0;-5,890992591;-0,83188642;0,738320864;-0,17532075;60;260;260;1001,86759
0;-0,636496951;-0,831483101;0,743507954;-0,161234002;60;260;260;1004,096709
0;1,537551227;-0,82865987;0,721562573;-0,177333143;60;260;260;1001,955006
0;3,823257907;-0,826239958;0,725552642;-0,169686051;60;260;260;1003,703335
0;3,77071292;-0,836726243;0,708395345;-0,129840675;60;260;260;1003,430158
0;1,892229819;-0,860522044;0,723158601;-0,174113315;60;260;260;999,5292005
0;1,366780057;-0,837532881;0,725153635;-0,164856308;60;260;260;1002,774535
0;-5,950105656;-0,798007652;0,732734767;-0,164856308;60;260;260;1006,172849
0;2,549042056;-0,83188642;0,749892065;-0,176528186;60;260;260;1003,987438
0;1,222281376;-0,860925362;0,706001304;-0,156001781;60;260;260;1002,566921
0;-10,59376475;-0,843179342;0,750690079;-0,144732382;60;260;260;1002,315599
0;-0,669337555;-0,836726243;0,737921857;-0,1781381;60;260;260;1002,173547
0;-3,986238141;-0,833903013;0,719168532;-0,161234002;60;260;260;1005,09107
0;3,081059996;-0,836322925;0,744704975;-0,146744774;60;260;260;1002,512286
0;2,253476545;-0,827853233;0,717572504;-0,191017413;60;260;260;1003,736116
0;1,215713254;-0,834306331;0,71039038;-0,159221609;60;260;260;1006,719201
0;-1,063424796;-0,86455523;0,73752285;-0,176528186;60;260;260;1001,649049
0;-2,475570647;-0,838339518;0,727547677;-0,168478615;60;260;260;1003,550356
0;-1,523193229;-0,861328681;0,717971511;-0,157611695;60;260;260;1004,009292
0;4,112255337;-0,848825803;0,749892065;-0,181760407;60;260;260;1007,320189
0;-0,564247622;-0,838339518;0,714779456;-0,19182237;60;260;260;1005,724839
0;-5,142227076;-0,863345274;0,705602297;-0,175723229;60;260;260;1004,664915
0;-3,033860827;-0,818173585;0,756276176;-0,170893486;60;260;260;1004,675842
0;-0,334363391;-0,861328681;0,71039038;-0,194639719;60;260;260;1005,35332
0;5,826535714;-0,831483101;0,711986407;-0,176125707;60;260;260;1004,479155
0;0,237063146;-0,833903013;0,750291072;-0,157209216;60;260;260;1002,774535
0;6,371690071;-0,818980223;0,753084121;-0,183370321;60;260;260;1005,342393
0;1,425893154;-0,811720487;0,723956615;-0,162038959;60;260;260;1005,298684
0;2,877448189;-0,805267388;0,748296037;-0,170491008;60;260;260;1006,751982
0;-0,80069997;-0,798007652;0,767448371;-0,170088529;60;260;260;1003,856313
0;0,618014186;-0,857698813;0,708794352;-0,172503401;60;260;260;1004,216906
0;-2,134028408;-0,844389298;0,728744698;-0,151574517;60;260;260;1004,162271
0;-0,268682181;-0,852455671;0,723956615;-0,1781381;60;260;260;1001,638122
0;-1,503488868;-0,84963244;0,701213221;-0,18095545;60;260;260;1003,452012
0;-3,211200056;-0,851245715;0,739517885;-0,139902639;60;260;260;1002,107985
0;3,665622948;-0,812527124;0,757473197;-0,182967842;60;260;260;1003,222544
0;0,414402422;-0,825030002;0,734729802;-0,163648873;60;260;260;1005,233122
0;-4,294939741;-0,869798372;0,735527815;-0,139500161;60;260;260;1003,637772
0;1,281394472;-0,818576904;0,756675183;-0,158416652;60;260;260;1001,955006
0;-4,321212217;-0,845195935;0,694829111;-0,185382713;60;260;260;1002,457651
0;4,381548404;-0,837532881;0,718370518;-0,135877854;60;260;260;1002,446724
0;4,558887745;-0,822610091;0,753084121;-0,19182237;60;260;260;1001,965933
0;1,156600158;-0,839952793;0,725552642;-0,182565364;60;260;260;1003,583137
0;-1,713668718;-0,830273145;0,727547677;-0,141110075;60;260;260;1002,949368
0;-5,936969419;-0,852052352;0,73233576;-0,174515793;60;260;260;1004,402666
0;3,547396731;-0,82865987;0,725951649;-0,173308358;60;260;260;1000,687468
0;-6,409873936;-0,840356111;0,74670001;-0,134267939;60;260;260;1000,93879
0;-9,700500848;-0,848825803;0,734330795;-0,179748014;60;260;260;1002,118912
0;-2,337640129;-0,806477344;0,715976476;-0,152379474;60;260;260;1003,637772
0;-7,158639393;-0,842372705;0,696026131;-0,163246394;60;260;260;1001,878517
0;4,013733485;-0,815753673;0,71557747;-0,158014173;60;260;260;1004,970873
0;4,151664078;-0,80163752;0,733931788;-0,169686051;60;260;260;1001,485143
0;-3,381971163;-0,84358266;0,730340725;-0,173308358;60;260;260;1003,965584
0;-1,089697279;-0,812123806;0,734330795;-0,192224848;60;260;260;1002,468578
0;-0,176728486;-0,848825803;0,728345691;-0,170088529;60;260;260;1003,615918
0;1,92507043;-0,842776023;0,727547677;-0,170491008;60;260;260;1004,348031
0;2,148386587;-0,826643277;0,749094051;-0,183370321;60;260;260;1000,119261
0;-1,588874433;-0,842372705;0,715976476;-0,184577756;60;260;260;1004,817894
0;-3,815467041;-0,833499694;0,74789703;-0,188200063;60;260;260;1000,523562
0;-1,818758642;-0,789537961;0,729941719;-0,19987194;60;260;260;1004,970873
0;3,501419869;-0,831079782;0,727547677;-0,178943057;60;260;260;1004,61028
0;0,729672251;-0,844792616;0,738719871;-0,155599302;60;260;260;1006,741055
0;-3,618423462;-0,833903013;0,733133774;-0,186590149;60;260;260;1006,50066
0;3,5671011;-0,826239958;0,709193359;-0,16445383;60;260;260;1006,467879
0;1,189440767;-0,827046596;0,735527815;-0,179345535;60;260;260;1003,211617
0;7,133592596;-0,819383541;0,759468232;-0,183772799;60;260;260;1002,107985
0;3,153309348;-0,847212528;0,702809249;-0,174918272;60;260;260;1005,910599
0;-0,347499632;-0,841969386;0,694829111;-0,139097682;60;260;260;1004,326177
0;-4,662754404;-0,811720487;0,706799318;-0,169686051;60;260;260;1002,90566
0;-2,652909883;-0,833499694;0,738320864;-0,149159646;60;260;260;1006,926815
0;2,411111483;-0,857698813;0,737921857;-0,170491008;60;260;260;1006,544368
0;-1,996097886;-0,834306331;0,737921857;-0,187797584;60;260;260;1002,523213
0;-1,53632947;-0,833903013;0,716375483;-0,178540578;60;260;260;1003,233471
0;1,905366063;-0,855278901;0,742310933;-0,153989388;60;260;260;1003,408304
0;1,071214575;-0,849229122;0,757872204;-0,169686051;60;260;260;1001,452362
0;6,765777576;-0,833096376;0,742310933;-0,157611695;60;260;260;1002,894733
0;-1,864735483;-0,861328681;0,730340725;-0,151172038;60;260;260;1005,331466
0;-3,940261307;-0,817366948;0,729941719;-0,137487768;60;260;260;1004,435447
0;-4,984592227;-0,832693057;0,711986407;-0,174113315;60;260;260;1003,779824
0;-2,416457568;-0,835112969;0,722360587;-0,163648873;60;260;260;1003,408304
0;3,724736057;-0,811317168;0,765852343;-0,14231751;60;260;260;1002,468578
0;-0,912358022;-0,810510531;0,749892065;-0,156404259;60;260;260;1000,031845
0;-1,897576084;-0,852052352;0,715976476;-0,152379474;60;260;260;1000,698395
0;1,911934186;-0,827853233;0,71677449;-0,182162885;60;260;260;1005,855964
0;-5,286725687;-0,837129562;0,702011235;-0,186992627;60;260;260;1004,588426
0;2,752653857;-0,836726243;0,74670001;-0,152781952;60;260;260;1001,845736
0;-3,63812782;-0,832289738;0,726350656;-0,174918272;60;260;260;1001,048061
0;-1,273604653;-0,837129562;0,727547677;-0,206714075;60;260;260;1005,069216
0;-3,007588348;-0,843179342;0,713981442;-0,146744774;60;260;260;1005,976162
0;-2,048642847;-0,833903013;0,721163566;-0,190212456;60;260;260;1001,649049
0;-6,199694152;-0,817770267;0,717971511;-0,189407499;60;260;260;1005,211268
0;2,049864752;-0,863748593;0,731138739;-0,135475375;60;260;260;1005,233122
0;1,445597519;-0,850035759;0,752685114;-0,170088529;60;260;260;1004,992727
0;2,076137242;-0,826643277;0,729143705;-0,193432284;60;260;260;1005,790402
0;-4,91234292;-0,81978686;0,731936753;-0,168478615;60;260;260;1003,801678
0;-4,616777571;-0,825433321;0,750690079;-0,216373559;60;260;260;1003,167909
0;0,177950055;-0,814140399;0,729143705;-0,186992627;60;260;260;1002,82917
0;2,522769566;-0,880687976;0,74270994;-0,135475375;60;260;260;1004,959946
0;1,452165641;-0,806074026;0,746301003;-0,157209216;60;260;260;1002,654338
0;0,618014186;-0,835112969;0,732734767;-0,14513486;60;260;260;1006,773837
0;3,823257907;-0,880284657;0,702410242;-0,139902639;60;260;260;1002,326526
0;-2,659478003;-0,845599254;0,760266246;-0,190212456;60;260;260;1006,3149
0;0,526060485;-0,812930443;0,707198324;-0,188200063;60;260;260;1004,358958
0;-3,125814501;-0,832289738;0,727946684;-0,176528186;60;260;260;1004,643061
0;-1,52976135;-0,81091385;0,751089086;-0,151574517;60;260;260;1007,42946
0;4,48007026;-0,829063189;0,715976476;-0,199066983;60;260;260;1007,112575
0;1,176304523;-0,829063189;0,750690079;-0,162441437;60;260;260;1005,801329
0;4,125391584;-0,835112969;0,747099016;-0,157209216;60;260;260;1006,435098
0;-0,846676815;-0,827449914;0,723557608;-0,141110075;60;260;260;1005,178487
0;-3,618423462;-0,854875583;0,722759594;-0,147147253;60;260;260;1002,304672
0;-6,902482793;-0,84680921;0,740714906;-0,182967842;60;260;260;1004,009292
0;-0,170160365;-0,832289738;0,712385414;-0,184980235;60;260;260;1005,921526
0;3,422602391;-0,854068945;0,731537746;-0,158416652;60;260;260;1004,326177
0;1,117191428;-0,82583664;0,716375483;-0,159624088;60;260;260;1002,872879
0;-1,7727818;-0,862538637;0,717971511;-0,16163648;60;260;260;1005,582788
0;-1,720236838;-0,860522044;0,72196158;-0,162038959;60;260;260;1005,735766
0;1,274826351;-0,818576904;0,765852343;-0,158416652;60;260;260;1002,840098
0;1,478438129;-0,825030002;0,706799318;-0,192627327;60;260;260;1003,222544
0;-3,342562446;-0,855278901;0,724754629;-0,153586909;60;260;260;1002,555994
0;-3,28344937;-0,820996816;0,726749663;-0,169283572;60;260;260;1004,096709
0;-2,252254569;-0,856085539;0,732734767;-0,146744774;60;260;260;1002,075204
0;-1,582306312;-0,861328681;0,73752285;-0,163648873;60;260;260;1002,413942
0;0,237063146;-0,821400135;0,751089086;-0,138292725;60;260;260;1000,315948
0;0,512924242;-0,809703894;0,726350656;-0,148354688;60;260;260;1000,960644
0;-2,797408518;-0,841162749;0,726749663;-0,159624088;60;260;260;1002,82917
0;-0,347499632;-0,848825803;0,748695044;-0,152379474;60;260;260;1002,228183
0;-1,10940164;-0,850842396;0,74789703;-0,191419891;60;260;260;1005,244049
0;0,650854793;-0,824626684;0,741113912;-0,149159646;60;260;260;1002,282818
0;-0,656201314;-0,844792616;0,726350656;-0,172503401;60;260;260;1004,413593
0;-2,475570647;-0,847615847;0,732734767;-0,1781381;60;260;260;1003,648699
0;3,842962277;-0,87947802;0,696824145;-0,153184431;60;260;260;1003,714262
0;3,324080545;-0,826239958;0,73752285;-0,162843916;60;260;260;1005,134779
0;2,713245121;-0,81978686;0,755079155;-0,139097682;60;260;260;1002,993076
0;1,688618033;-0,826239958;0,719567539;-0,171698443;60;260;260;1004,949019
0;2,752653857;-0,864151911;0,761064259;-0,140707596;60;260;260;1008,620508
0;-1,733373079;-0,820190179;0,734729802;-0,178540578;60;260;260;1002,730827
0;-5,31956628;-0,867378461;0,723158601;-0,142719989;60;260;260;1001,157331
0;4,204209066;-0,855278901;0,754281141;-0,135072897;60;260;260;1002,468578
0;4,854453319;-0,799620927;0,737123843;-0,169686051;60;260;260;1002,250037
0;3,599941716;-0,857295494;0,728345691;-0,196652112;60;260;260;1006,948669
0;-0,62992883;-0,830273145;0,7518871;-0,158014173;60;260;260;1004,675842
0;-1,299877135;-0,818980223;0,710789387;-0,163648873;60;260;260;1003,692408
0;-1,963257286;-0,84963244;0,727547677;-0,159221609;60;260;260;1005,517225
0;1,156600158;-0,841566067;0,767448371;-0,151574517;60;260;260;1002,82917
0;-0,715314401;-0,835919606;0,731936753;-0,154794345;60;260;260;1004,140417
0;-1,457512026;-0,852052352;0,722759594;-0,174515793;60;260;260;1008,008593
0;2,049864752;-0,862538637;0,742310933;-0,183370321;60;260;260;1002,949368
0;2,739517612;-0,851245715;0,72714867;-0,156404259;60;260;260;1005,801329
