SPR400_DPL;SPR400_Effort;KistlerKBeam_8396A050CTTA00_5506138_X;KistlerKBeam_8396A050CTTA00_5506138_Y;KistlerKBeam_8396A050CTTA00_5506138_Z;Laser_Point_uEpsilon_OptNCDT_1401_1;Laser_Point_uEpsilon_OptNCDT_1401_2;Laser_Point_uEpsilon_OptNCDT_1401_3;DMMC_6300kN_ForgeAddicctt
0;1,137736104;-0,518104476;-1,054015938;-0,157611695;260;260;133,2718577;5,04343526
0;3,107282238;-0,506811551;-1,050025877;-0,148354688;260;260;133,6327171;0,903603512
0;2,779024549;-0,503181682;-1,064390096;-0,123401019;260;260;133,1324348;2,254495977
0;-9,038252153;-0,50721487;-1,073567236;-0,136280332;260;260;133,2841598;2,123764448
0;-8,053479103;-0,521734345;-1,065587114;-0,144732382;260;260;133,4809922;3,605388443
0;-7,068706052;-0,533027269;-1,042444761;-0,128230761;260;260;133,394878;1,851407097
0;-4,114386888;-0,501971726;-1,059203017;-0,158416652;260;260;133,3374685;4,74928932
0;-1,816583084;-0,472529457;-1,078754315;-0,138695203;260;260;133,4399854;1,350269569
0;-4,770902259;-0,488662207;-1,096709589;-0,154391867;260;260;133,3292672;0,075637162
0;-5,755675314;-0,497938539;-1,063592084;-0,1781381;260;260;133,2800591;2,243601683
0;3,435539927;-0,499551814;-1,094714559;-0,166868701;260;260;133,3989787;3,540022678
0;0,15296304;-0,498341857;-1,073966242;-0,159221609;260;260;133,3128645;-0,196720189
0;-3,786129202;-0,480999151;-1,072769224;-0,149562124;260;260;133,4358847;0,783766277
0;-8,053479103;-0,503585001;-1,080749346;-0,127828283;260;260;133,2800591;0,151897221
0;0,15296304;-0,50076177;-1,103492692;-0,145537339;260;260;133,546603;1,274009511
0;-2,144840771;-0,516491201;-1,081946364;-0,14795221;260;260;133,6163144;1,328480981
0;-3,12961383;-0,492292076;-1,068779163;-0,158416652;260;260;133,2636564;0,130108633
0;-3,786129202;-0,500358451;-1,091921516;-0,171698443;260;260;133,091428;3,202299562
0;-0,831810023;-0,492292076;-1,083542388;-0,157209216;260;260;133,2759584;1,524578274
0;-10,35128288;-0,522944301;-1,051222895;-0,152781952;260;260;133,3251665;2,439698977
0;-2,473098458;-0,535447182;-1,065587114;-0,144329903;260;260;133,3579719;4,45514338
0;-8,381736787;-0,461236532;-1,087931455;-0,139097682;260;260;133,3333679;0,761977689
0;-8,70999447;-0,525364213;-1,064789102;-0,154794345;260;260;133,4522874;3,180510974
0;-7,068706052;-0,506004914;-1,089527479;-0,134267939;260;260;133,1816429;3,659859913
0;1,465993793;-0,504794957;-1,074764254;-0,133865461;260;260;133,394878;4,945386614
