SPR400_DPL;SPR400_Effort;KistlerKBeam_8396A050CTTA00_5506138_X;KistlerKBeam_8396A050CTTA00_5506138_Y;KistlerKBeam_8396A050CTTA00_5506138_Z;Laser_Point_uEpsilon_OptNCDT_1401_1;Laser_Point_uEpsilon_OptNCDT_1401_2;Laser_Point_uEpsilon_OptNCDT_1401_3;DMMC_6300kN_ForgeAddicctt
0;-0,175294648;-0,517701157;-1,066784133;-0,130645632;260;260;139,96826;7,298554134
0;-0,503552335;-0,509634782;-1,069577175;-0,138292725;260;260;139,8698438;1,69888698
0;-7,396963736;-0,543916875;-1,072769224;-0,137890246;260;260;139,9395553;4,869126555
0;-3,786129202;-0,531413994;-1,074365248;-0,108509312;260;260;139,9887634;1,252220922
0;1,794251482;-0,510038101;-1,087133443;-0,146744774;260;260;139,7960317;3,180510974
0;1,794251482;-0,524557576;-1,076759285;-0,160831523;260;260;140,0502735;5,021646672
0;-1,16006771;-0,517701157;-1,117457905;-0,146342296;260;260;139,8944479;1,720675568
0;-1,816583084;-0,50721487;-1,092719528;-0,130645632;260;260;140,0133674;4,291728969
0;-2,801356144;-0,501971726;-1,092719528;-0,159221609;260;260;139,8821458;5,675304317
0;-11,00779825;-0,503585001;-1,066385126;-0,15076956;260;260;140,0707769;4,45514338
0;-1,816583084;-0,485838976;-1,073567236;-0,141915032;260;260;140,119985;3,975794441
0;-2,144840771;-0,498341857;-1,117856911;-0,12581589;260;260;139,943656;4,10652597
0;-9,038252153;-0,511248057;-1,082744376;-0,151574517;260;260;140,0133674;5,697092905
0;-5,099159944;-0,501165089;-1,076360279;-0,152379474;260;260;140,3701262;3,038885151
0;-8,381736787;-0,501971726;-1,079153321;-0,146342296;260;260;139,943656;3,060673739
0;1,137736104;-0,507618189;-1,05680898;-0,14231751;260;260;140,0625755;0,315311632
0;-0,503552335;-0,497938539;-1,089926486;-0,123401019;260;260;140,1937971;1,764252744
0;-4,114386888;-0,47817592;-1,032868615;-0,130243154;260;260;140,0297701;5,119695319
0;-7,396963736;-0,537060457;-1,00174614;-0,149159646;260;260;139,7837296;2,526853329
0;-9,038252153;-0,512458013;-1,086335431;-0,148757167;260;260;140,0256695;2,330756036
0;-3,12961383;-0,493098714;-1,053616932;-0,157611695;260;260;139,9846627;1,197749452
0;-2,473098458;-0,528994082;-1,050025877;-0,125010933;260;260;139,9887634;4,389777616
0;-6,083932999;-0,518911113;-1,064789102;-0,123803497;260;260;139,9518573;4,237257499
0;5,405086068;-0,506004914;-1,081547358;-0,137085289;260;260;140,1609917;5,555467082
