Effort;Pression 1;pression2;position
-97,56914346;34,61712135;1,590547805;1,9
-94,9197133;34,5487943;1,712630046;1,9
-95,26293191;34,61322022;1,707352055;1,9
-97,86475345;34,59159193;1,570640598;1,9
-95,45683615;34,62056351;1,698861372;1,9
-96,68127398;34,62928367;1,638107099;1,9
-95,21243186;34,61689187;1,710622115;1,9
-95,32771008;34,61459709;1,704311472;1,9
-95,35193606;34,60840119;1,701901955;1,9
-95,17066459;34,62079299;1,713490588;1,9
-95,3389522;34,60914699;1,702705127;1,9
-95,38111188;34,61987508;1,702590388;1,9
-95,26039504;34,62675942;1,71004842;1,9
-95,28960183;34,60828645;1,705057276;1,9
-95,54789183;34,62113721;1,694329184;1,9
-95,14317543;34,61098281;1,713031632;1,9
-95,23322944;34,60432795;1,707179946;1,9
-95,01213896;34,59451777;1,71658854;1,9
-95,37564916;34,61023701;1,701041412;1,9
-95,03611367;34,62486622;1,721120728;1,9
-95,47465281;34,60054157;1,694157076;1,9
-93,74698716;34,6032953;1,782735543;1,9
-95,30739096;34,61488394;1,705401492;1,9
-93,74937947;34,61694924;1,785202431;1,9
-95,32293579;34,61482657;1,70459832;1,9
-97,49419025;34,62148143;1,595194733;1,9
-95,18314245;34,62142406;1,712974263;1,9
-95,37216569;34,60082842;1,699435067;1,9
-97,57755612;34,60788486;1,588367765;1,9
-95,53633647;34,61046649;1,692894947;1,9
-97,10190696;34,63645486;1,618027784;1,9
-95,29831052;34,61304811;1,705516231;1,9
-95,44018294;34,62274355;1,700123501;1,9
-95,22876151;34,60857329;1,708212597;1,9
-95,3167571;34,6407002;1,709818942;1,9
-95,39377218;34,61299074;1,700639826;1,9
-95,46077055;34,64431448;1,703164083;1,9
-95,21940569;34,61029438;1,709015769;1,9
-95,45771734;34,61293337;1,697369766;1,9
-95,3251973;34,6236041;1,706147296;1,9
-95,34871764;34,60541797;1,701500368;1,9
-95,28150585;34,61155651;1,706089926;1,9
-95,14480702;34,60960594;1,712687416;1,9
-95,3876761;34,61528552;1,701385629;1,9
-94,9401942;34,59847627;1,721005989;1,9
-95,53846373;34,67397449;1,704827798;1,9
-93,8531815;34,60249213;1,777170704;1,9
-95,72318081;34,70759301;1,701787216;1,9
-93,47391306;34,60553271;1,797077912;1,9
-95,43731561;34,59927944;1,69582079;1,9
-97,87057071;34,61494131;1,5747712;1,9
-95,29549139;34,59927944;1,703049344;1,9
-95,85079577;34,71103517;1,695935529;1,9
-97,71388665;34,60943384;1,581712906;1,9
-95,68826346;34,71212519;1,704426211;1,9
-97,19824981;34,61000753;1,608102865;1,9
-95,22788031;34,63496325;1,71326111;1,9
-95,62002935;34,61844084;1,690141212;1,9
-95,28049386;34,53927097;1,692435991;1,9
-95,3243161;34,61247442;1,704081995;1,9
-95,08905422;34,49446541;1,69369812;1,9
-95,16291971;34,60358215;1,710622115;1,9
-95,15561543;34,57317633;1,705229384;1,9
-95,25746231;34,61023701;1,707065207;1,9
-95,22763936;34,60524586;1,707638902;1,9
-94,78814329;34,48528629;1,707294685;1,9
-95,32997159;34,6046148;1,702303541;1,9
-94,74531928;34,4976781;1,711826874;1,9
-95,23831697;34,60145948;1,706376773;1,9
-94,77593737;34,55946502;1,72198127;1,9
-95,25331105;34,60851592;1,706950468;1,9
-93,62375065;34,58832187;1,786177712;1,9
-95,181979;34,60174633;1,709302617;1,9
-93,27897617;34,60214791;1,806371767;1,9
-95,11356934;34,60272161;1,712974263;1,9
-97,60518641;34,59382934;1,584294533;1,9
-95,00444227;34,60576219;1,719112797;1,9
-95,10666091;34,60237739;1,71326111;1,9
-97,17484651;34,60886014;1,609078146;1,9
-95,26081498;34,6147692;1,707753641;1,9
-97,20598092;34,62176827;1,609938688;1,9
-95,4766114;34,62073562;1,697886091;1,9
-95,32007879;34,6188998;1,705516231;1,9
-95,37271643;34,61247442;1,701615107;1,9
-95,15494765;34,61838347;1,713834805;1,9
-95,02747727;34,60650799;1,718080146;1,9
-95,26275981;34,61075333;1,706893099;1,9
-95,16168397;34,59750099;1,709532095;1,9
-95,27988459;34,60295109;1,70454095;1,9
-95,13297629;34,60249213;1,711941612;1,9
-95,28884112;34,61201546;1,705803079;1,9
-95,04167965;34,60972068;1,717965407;1,9
-95,13438413;34,61104018;1,713490588;1,9
-95,04659851;34,60105789;1,716072215;1,9
-95,15571525;34,6079996;1,711826874;1,9
-95,27698973;34,60610641;1,705286753;1,9
-93,77339892;34,60404111;1,781530784;1,9
-95,40050162;34,59876311;1,697599244;1,9
-93,12082919;34,62257145;1,818304617;1,9
-95,3965982;34,60134474;1,698287678;1,9
-97,92860223;34,62842313;1,574369614;1,9
-95,1218512;34,60736854;1,713433219;1,9
-95,58872627;34,61849821;1,691747558;1,9
-97,25576501;34,63484851;1,609881318;1,9
-95,3972591;34,61907191;1,701615107;1,9
-97,54475914;34,62630046;1,593531018;1,9
-95,19582684;34,61000753;1,710163159;1,9
-95,29432449;34,62044878;1,707122577;1,9
-95,13390567;34,60455743;1,712285829;1,9
-95,22419375;34,615515;1,709761572;1,9
-95,49253488;34,59233773;1,691690188;1,9
-95,31872602;34,63215215;1,708097858;1,9
-95,34305183;34,60450006;1,701615107;1,9
-95,76063161;34,71160887;1,700639826;1,9
-95,46772373;34,60140211;1,694673401;1,9
-95,35945032;34,60467217;1,700811935;1,9
-95,19128318;34,63117687;1,7144085;1,9
-94,91440203;34,59910733;1,722440226;1,9
-95,78586959;34,68389941;1,694099706;1,9
-94,92767848;34,59692729;1,721350206;1,9
-95,4587018;34,73059817;1,719629122;1,9
-93,92511938;34,6051885;1,774015383;1,9
-95,52495322;34,67730192;1,706147296;1,9
-92,79817064;34,60633588;1,831671705;1,9
-95,24825451;34,60019735;1,70563097;1,9
-97,8198779;34,59859101;1,574254875;1,9
-94,56096018;34,5119631;1,723931833;1,9
-95,2427849;34,59721414;1,705344123;1,9
-96,64689016;34,60581956;1,635410734;1,9
-95,19208865;34,60295109;1,709015769;1,9
-97,55860699;34,61580185;1,590834653;1,9
-94,94412172;34,51632318;1,705229384;1,9
-95,53104586;34,6032953;1,691804927;1,9
-94,83230287;34,47627929;1,703336191;1,9
-95,30366654;34,61327759;1,705286753;1,9
-94,94818692;34,52619073;1,706893099;1,9
-95,14206017;34,60100052;1,711195809;1,9
-95,05714187;34,5582029;1,707409424;1,9
-95,17380385;34,60650799;1,710622115;1,9
-95,23169424;34,60633588;1,707638902;1,9
-94,92494195;34,5970994;1,721522315;1,9
-95,20093158;34,60926173;1,709761572;1,9
-94,74800073;34,56950468;1,7253087;1,9
-95,47011947;34,61172862;1,696509224;1,9
-94,79190214;34,58493707;1,725997134;1,9
-95,03037901;34,59669781;1,716072215;1,9
-94,09637414;34,61431024;1,767016308;1,9
-95,33564428;34,59887785;1,700926673;1,9
-92,75637928;34,59600938;1,831843813;1,9
-95,28101707;34,59629623;1,703221452;1,9
-97,81593661;34,61901454;1,578328107;1,9
-95,03426522;34,59199352;1,714982195;1,9
-95,27488656;34,61310548;1,70672099;1,9
-96,54475758;34,60105789;1,639713445;1,9
-95,24313256;34,59882048;1,70563097;1,9
-97,5591302;34,59778783;1,587392484;1,9
-95,20685899;34,58241281;1,704368842;1,9
-95,69014977;34,59583727;1,682281594;1,9
-95,17238567;34,58918241;1,707409424;1,9
-94,98458785;34,60708169;1,720374925;1,9
-95,1862404;34,59078876;1,707007838;1,9
-95,25859822;34,60025472;1,705114645;1,9
-95,12098721;34,59836153;1,711769504;1,9
-95,13636682;34,58918241;1,709245247;1,9
-95,23364594;34,61442498;1,709073139;1,9
-95,1954069;34,60323793;1,70890103;1,9
-95,42536784;34,59273932;1,695189726;1,9
-95,06152375;34,59962366;1,715039564;1,9
-95,22909884;34,58264229;1,703278822;1,9
