Effort;Pression 1;pression2;position
-95,49013224;32,52508611;1,299856681;28,89
-96,09144809;32,6386203;1,290734934;28,89
-94,99296264;32,49582767;1,319649149;28,89
-95,18467766;32,53707633;1,317698587;28,89
-95,69004306;32,56036833;1,296357143;28,89
-95,96990168;32,56570369;1,283104794;28,89
-95,59269853;32,72966565;1,333417823;28,89
-95,37067867;32,54895181;1,310470033;28,89
-95,7949156;32,61790992;1,301921982;28,89
-95,97905785;32,66317443;1,301118809;28,89
-95,86503946;32,5732191;1,289874392;28,89
-94,79286251;32,5685148;1,343629589;28,89
-94,88526408;32,58125082;1,34133481;28,89
-94,257237;32,60637865;1,378108643;28,89
-95,09635161;32,52422556;1,319763888;28,89
-96,02324496;32,66506762;1,299225616;28,89
-94,92098002;32,51762807;1,327451398;28,89
-95,2030072;32,60282174;1,329229851;28,89
-94,66080027;32,56811321;1,350284448;28,89
-95,41438388;32,49141023;1,297332424;28,89
-93,16289937;32,58119345;1,429110106;28,89
-96,08604733;32,56908849;1,277826803;28,89
-96,60780778;32,61463986;1,259870157;28,89
-95,33518647;32,58388982;1,318903346;28,89
-97,50425859;32,50523627;1,193436306;28,89
-95,45469168;32,56639213;1,309494752;28,89
-94,93682776;32,46863454;1,31735437;28,89
-95,46187892;32,57861183;1,311445314;28,89
-95,18778593;32,47769892;1,306282062;28,89
-95,83734721;32,59088889;1,294636058;28,89
-95,1413855;32,53300309;1,319132824;28,89
-95,25024064;32,54895181;1,316608567;28,89
-95,05679421;32,54929602;1,326533486;28,89
-95,15105111;32,53197044;1,31844439;28,89
-95,47723788;32,55187765;1,305593628;28,89
-95,12211969;32,54688651;1,322747101;28,89
-94,7898093;32,5371337;1,337835272;28,89
-95,37704668;32,54642755;1,309666861;28,89
-93,47748259;32,52445504;1,402318561;28,89
-94,6577333;32,56880165;1,350571296;28,89
-96,26548068;32,57012114;1,268877165;28,89
-95,41936814;32,550845;1,308347363;28,89
-95,43942222;32,56289259;1,309609491;28,89
-96,09482486;32,54482121;1,272778289;28,89
-92,81210798;32,61458249;1,453320024;28,89
-92,45321029;32,54866496;1,45911434;28,89
-96,4957824;32,60540337;1,263828651;28,89
